PMID	Citations	YearPubmed	Journal	Title	Abstract
24696455	7	2014	Genes Dev	CTCF regulates the human p53 gene through direct interaction with its natural antisense transcript, Wrap53.	The multifunctional CCCTC-binding factor (CTCF) protein exhibits a broad range of functions, including that of insulator and higher-order chromatin organizer. We found that CTCF comprises a previously unrecognized region that is necessary and sufficient to bind RNA (RNA-binding region [RBR]) and is distinct from its DNA-binding domain. Depletion of cellular CTCF led to a decrease in not only levels of p53 mRNA, as expected, but also those of Wrap53 RNA, an antisense transcript originated from the p53 locus. PAR-CLIP-seq (photoactivatable ribonucleoside-enhanced cross-linking and immunoprecipitation [PAR-CLIP] combined with deep sequencing) analyses indicate that CTCF binds a multitude of transcripts genome-wide as well as to Wrap53 RNA. Apart from its established role at the p53 promoter, CTCF regulates p53 expression through its physical interaction with Wrap53 RNA. Cells harboring a CTCF mutant in its RBR exhibit a defective p53 response to DNA damage. Moreover, the RBR facilitates CTCF multimerization in an RNA-dependent manner, which may bear directly on its role in establishing higher-order chromatin structures in vivo.
24451213	7	2014	Genome Biol	PIPE-CLIP: a comprehensive online tool for CLIP-seq data analysis.	CLIP-seq is widely used to study genome-wide interactions between RNA-binding proteins and RNAs. However, there are few tools available to analyze CLIP-seq data, thus creating a bottleneck to the implementation of this methodology. Here, we present PIPE-CLIP, a Galaxy framework-based comprehensive online pipeline for reliable analysis of data generated by three types of CLIP-seq protocol: HITS-CLIP, PAR-CLIP and iCLIP. PIPE-CLIP provides both data processing and statistical analysis to determine candidate cross-linking regions, which are comparable to those regions identified from the original studies or using existing computational tools. PIPE-CLIP is available at http://pipeclip.qbrc.org/.
24398258	7	2014	Genome Biol	dCLIP: a computational approach for comparative CLIP-seq analyses.	Although comparison of RNA-protein interaction profiles across different conditions has become increasingly important to understanding the function of RNA-binding proteins (RBPs), few computational approaches have been developed for quantitative comparison of CLIP-seq datasets. Here, we present an easy-to-use command line tool, dCLIP, for quantitative CLIP-seq comparative analysis. The two-stage method implemented in dCLIP, including a modified MA normalization method and a hidden Markov model, is shown to be able to effectively identify differential binding regions of RBPs in four CLIP-seq datasets, generated by HITS-CLIP, iCLIP and PAR-CLIP protocols. dCLIP is freely available at http://qbrc.swmed.edu/software/.
24813212	6	2014	Bioinformatics	lncRNAtor: a comprehensive resource for functional investigation of long non-coding RNAs.	MOTIVATION: A number of long non-coding RNAs (lncRNAs) have been identified by deep sequencing methods, but their molecular and cellular functions are known only for a limited number of lncRNAs. Current databases on lncRNAs are mostly for cataloging purpose without providing in-depth information required to infer functions. A comprehensive resource on lncRNA function is an immediate need.RESULTS: We present a database for functional investigation of lncRNAs that encompasses annotation, sequence analysis, gene expression, protein binding and phylogenetic conservation. We have compiled lncRNAs for six species (human, mouse, zebrafish, fruit fly, worm and yeast) from ENSEMBL, HGNC, MGI and lncRNAdb. Each lncRNA was analyzed for coding potential and phylogenetic conservation in different lineages. Gene expression data of 208 RNA-Seq studies (4995 samples), collected from GEO, ENCODE, modENCODE and TCGA databases, were used to provide expression profiles in various tissues, diseases and developmental stages. Importantly, we analyzed RNA-Seq data to identify coexpressed mRNAs that would provide ample insights on lncRNA functions. The resulting gene list can be subject to enrichment analysis such as Gene Ontology or KEGG pathways. Furthermore, we compiled protein-lncRNA interactions by collecting and analyzing publicly available CLIP-seq or PAR-CLIP sequencing data. Finally, we explored evolutionarily conserved lncRNAs with correlated expression between human and six other organisms to identify functional lncRNAs. The whole contents are provided in a user-friendly web interface.AVAILABILITY AND IMPLEMENTATION: lncRNAtor is available at http://lncrnator.ewha.ac.kr/.SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics online.
25183524	4	2014	Nucleic Acids Res	MBNL proteins and their target RNAs, interaction and splicing regulation.	Muscleblind-like (MBNL) proteins are key regulators of precursor and mature mRNA metabolism in mammals. Based on published and novel data, we explore models of tissue-specific MBNL interaction with RNA. We portray MBNL domains critical for RNA binding and splicing regulation, and the structure of MBNL's normal and pathogenic RNA targets, particularly in the context of myotonic dystrophy (DM), in which expanded CUG or CCUG repeat transcripts sequester several nuclear proteins including MBNLs. We also review the properties of MBNL/RNA complex, including recent data obtained from UV cross-linking and immunoprecipitation (CLIP-Seq), and discuss how this interaction shapes normal MBNL-dependent alternative splicing regulation. Finally, we review how this acquired knowledge about the pathogenic RNA structure and nature of MBNL sequestration can be translated into the design of therapeutic strategies against DM.
25069772	4	2014	EMBO J	Genome-wide identification of miR-200 targets reveals a regulatory network controlling cell invasion.	The microRNAs of the miR-200 family maintain the central characteristics of epithelia and inhibit tumor cell motility and invasiveness. Using the Ago-HITS-CLIP technology for transcriptome-wide identification of direct microRNA targets in living cells, along with extensive validation to verify the reliability of the approach, we have identified hundreds of miR-200a and miR-200b targets, providing insights into general features of miRNA target site selection. Gene ontology analysis revealed a predominant effect of miR-200 targets in widespread coordinate control of actin cytoskeleton dynamics. Functional characterization of the miR-200 targets indicates that they constitute subnetworks that underlie the ability of cancer cells to migrate and invade, including coordinate effects on Rho-ROCK signaling, invadopodia formation, MMP activity, and focal adhesions. Thus, the miR-200 family maintains the central characteristics of the epithelial phenotype by acting on numerous targets at multiple levels, encompassing both cytoskeletal effectors that control actin filament organization and dynamics, and upstream signals that locally regulate the cytoskeleton to maintain cell morphology and prevent cell migration.
24853928	4	2014	Nat Protoc	Motif-based analysis of large nucleotide data sets using MEME-ChIP.	MEME-ChIP is a web-based tool for analyzing motifs in large DNA or RNA data sets. It can analyze peak regions identified by ChIP-seq, cross-linking sites identified by CLIP-seq and related assays, as well as sets of genomic regions selected using other criteria. MEME-ChIP performs de novo motif discovery, motif enrichment analysis, motif location analysis and motif clustering, providing a comprehensive picture of the DNA or RNA motifs that are enriched in the input sequences. MEME-ChIP performs two complementary types of de novo motif discovery: weight matrix-based discovery for high accuracy; and word-based discovery for high sensitivity. Motif enrichment analysis using DNA or RNA motifs from human, mouse, worm, fly and other model organisms provides even greater sensitivity. MEME-ChIP's interactive HTML output groups and aligns significant motifs to ease interpretation. This protocol takes less than 3 h, and it provides motif discovery approaches that are distinct and complementary to other online methods.
24725595	4	2014	Mol Cell	Alternative capture of noncoding RNAs or protein-coding genes by herpesviruses to alter host T cell function.	In marmoset T cells transformed by Herpesvirus saimiri (HVS), a viral U-rich noncoding (nc) RNA, HSUR 1, specifically mediates degradation of host microRNA-27 (miR-27). High-throughput sequencing of RNA after crosslinking immunoprecipitation (HITS-CLIP) identified mRNAs targeted by miR-27 as enriched in the T cell receptor (TCR) signaling pathway, including GRB2. Accordingly, transfection of miR-27 into human T cells attenuates TCR-induced activation of mitogen-activated protein kinases (MAPKs) and induction of CD69. MiR-27 also robustly regulates SEMA7A and IFN-γ, key modulators and effectors of T cell function. Knockdown or ectopic expression of HSUR 1 alters levels of these proteins in virally transformed cells. Two other T-lymphotropic γ-herpesviruses, AlHV-1 and OvHV-2, do not produce a noncoding RNA to downregulate miR-27 but instead encode homologs of miR-27 target genes. Thus, oncogenic γ-herpesviruses have evolved diverse strategies to converge on common targets in host T cells.
24499931	4	2014	PLoS Comput Biol	De novo prediction of PTBP1 binding and splicing targets reveals unexpected features of its RNA recognition and function.	The splicing regulator Polypyrimidine Tract Binding Protein (PTBP1) has four RNA binding domains that each binds a short pyrimidine element, allowing recognition of diverse pyrimidine-rich sequences. This variation makes it difficult to evaluate PTBP1 binding to particular sites based on sequence alone and thus to identify target RNAs. Conversely, transcriptome-wide binding assays such as CLIP identify many in vivo targets, but do not provide a quantitative assessment of binding and are informative only for the cells where the analysis is performed. A general method of predicting PTBP1 binding and possible targets in any cell type is needed. We developed computational models that predict the binding and splicing targets of PTBP1. A Hidden Markov Model (HMM), trained on CLIP-seq data, was used to score probable PTBP1 binding sites. Scores from this model are highly correlated (ρ = -0.9) with experimentally determined dissociation constants. Notably, we find that the protein is not strictly pyrimidine specific, as interspersed Guanosine residues are well tolerated within PTBP1 binding sites. This model identifies many previously unrecognized PTBP1 binding sites, and can score PTBP1 binding across the transcriptome in the absence of CLIP data. Using this model to examine the placement of PTBP1 binding sites in controlling splicing, we trained a multinomial logistic model on sets of PTBP1 regulated and unregulated exons. Applying this model to rank exons across the mouse transcriptome identifies known PTBP1 targets and many new exons that were confirmed as PTBP1-repressed by RT-PCR and RNA-seq after PTBP1 depletion. We find that PTBP1 dependent exons are diverse in structure and do not all fit previous descriptions of the placement of PTBP1 binding sites. Our study uncovers new features of RNA recognition and splicing regulation by PTBP1. This approach can be applied to other multi-RRM domain proteins to assess binding site degeneracy and multifactorial splicing regulation.
24447569	4	2014	Genome Biol	CapR: revealing structural specificities of RNA-binding protein target recognition using CLIP-seq data.	RNA-binding proteins (RBPs) bind to their target RNA molecules by recognizing specific RNA sequences and structural contexts. The development of CLIP-seq and related protocols has made it possible to exhaustively identify RNA fragments that bind to RBPs. However, no efficient bioinformatics method exists to reveal the structural specificities of RBP-RNA interactions using these data. We present CapR, an efficient algorithm that calculates the probability that each RNA base position is located within each secondary structural context. Using CapR, we demonstrate that several RBPs bind to their target RNA molecules under specific structural contexts. CapR is available at https://sites.google.com/site/fukunagatsu/software/capr.
25411354	3	2014	RNA	Dissecting noncoding and pathogen RNA-protein interactomes.	RNA-protein interactions are central to biological regulation. Cross-linking immunoprecipitation (CLIP)-seq is a powerful tool for genome-wide interrogation of RNA-protein interactomes, but current CLIP methods are limited by challenging biochemical steps and fail to detect many classes of noncoding and nonhuman RNAs. Here we present FAST-iCLIP, an integrated pipeline with improved CLIP biochemistry and an automated informatic pipeline for comprehensive analysis across protein coding, noncoding, repetitive, retroviral, and nonhuman transcriptomes. FAST-iCLIP of Poly-C binding protein 2 (PCBP2) showed that PCBP2-bound CU-rich motifs in different topologies to recognize mRNAs and noncoding RNAs with distinct biological functions. FAST-iCLIP of PCBP2 in hepatitis C virus-infected cells enabled a joint analysis of the PCBP2 interactome with host and viral RNAs and their interplay. These results show that FAST-iCLIP can be used to rapidly discover and decipher mechanisms of RNA-protein recognition across the diversity of human and pathogen RNAs.
25263597	3	2014	Mol Cell	Loss of MBNL leads to disruption of developmentally regulated alternative polyadenylation in RNA-mediated disease.	Inhibition of muscleblind-like (MBNL) activity due to sequestration by microsatellite expansion RNAs is a major pathogenic event in the RNA-mediated disease myotonic dystrophy (DM). Although MBNL1 and MBNL2 bind to nascent transcripts to regulate alternative splicing during muscle and brain development, another major binding site for the MBNL protein family is the 3' untranslated region of target RNAs. Here, we report that depletion of Mbnl proteins in mouse embryo fibroblasts leads to misregulation of thousands of alternative polyadenylation events. HITS-CLIP and minigene reporter analyses indicate that these polyadenylation switches are a direct consequence of MBNL binding to target RNAs. Misregulated alternative polyadenylation also occurs in skeletal muscle in a mouse polyCUG model and human DM, resulting in the persistence of neonatal polyadenylation patterns. These findings reveal an additional developmental function for MBNL proteins and demonstrate that DM is characterized by misregulation of pre-mRNA processing at multiple levels.
25083871	3	2014	Cell	MicroRNA directly enhances mitochondrial translation during muscle differentiation.	MicroRNAs are well known to mediate translational repression and mRNA degradation in the cytoplasm. Various microRNAs have also been detected in membrane-compartmentalized organelles, but the functional significance has remained elusive. Here, we report that miR-1, a microRNA specifically induced during myogenesis, efficiently enters the mitochondria where it unexpectedly stimulates, rather than represses, the translation of specific mitochondrial genome-encoded transcripts. We show that this positive effect requires specific miR:mRNA base-pairing and Ago2, but not its functional partner GW182, which is excluded from the mitochondria. We provide evidence for the direct action of Ago2 in mitochondrial translation by crosslinking immunoprecipitation coupled with deep sequencing (CLIP-seq), functional rescue with mitochondria-targeted Ago2, and selective inhibition of the microRNA machinery in the cytoplasm. These findings unveil a positive function of microRNA in mitochondrial translation and suggest a highly coordinated myogenic program via miR-1-mediated translational stimulation in the mitochondria and repression in the cytoplasm.
24960161	3	2014	J Clin Invest	RNA-binding protein RBM20 represses splicing to orchestrate cardiac pre-mRNA processing.	Mutations in the gene encoding the RNA-binding protein RBM20 have been implicated in dilated cardiomyopathy (DCM), a major cause of chronic heart failure, presumably through altering cardiac RNA splicing. Here, we combined transcriptome-wide crosslinking immunoprecipitation (CLIP-seq), RNA-seq, and quantitative proteomics in cell culture and rat and human hearts to examine how RBM20 regulates alternative splicing in the heart. Our analyses revealed the presence of a distinct RBM20 RNA-recognition element that is predominantly found within intronic binding sites and linked to repression of exon splicing with RBM20 binding near 3' and 5' splice sites. Proteomic analysis determined that RBM20 interacts with both U1 and U2 small nuclear ribonucleic particles (snRNPs) and suggested that RBM20-dependent splicing repression occurs through spliceosome stalling at complex A. Direct RBM20 targets included several genes previously shown to be involved in DCM as well as genes not typically associated with this disease. In failing human hearts, reduced expression of RBM20 affected alternative splicing of several direct targets, indicating that differences in RBM20 expression may affect cardiac function. Together, these findings identify RBM20-regulated targets and provide insight into the pathogenesis of human heart failure.
24813895	3	2014	Cell Rep	Regulation of FAS exon definition and apoptosis by the Ewing sarcoma protein.	The Ewing sarcoma protein EWS is an RNA and DNA binding protein implicated in transcription, pre-mRNA splicing, and DNA damage response. Using CLIP-seq, we identified EWS RNA binding sites in exonic regions near 5' splice sites. A prominent target was exon 6 of the FAS/CD95 receptor, which is alternatively spliced to generate isoforms with opposing activities in programmed cell death. Depletion and overexpression experiments showed that EWS promotes exon 6 inclusion and consequently the synthesis of the proapoptotic FAS/CD95 isoform, whereas an EWS-FLI1 fusion protein characteristic of Ewing sarcomas shows decreased activity. Biochemical analyses revealed that EWS binding promotes the recruitment of U1snRNP and U2AF65 to the splice sites flanking exon 6 and therefore exon definition. Consistent with a role for EWS in the regulation of programmed cell death, cells depleted of EWS show decreased sensitivity to FAS-induced apoptosis, and elevated EWS expression enhances apoptosis in EWS-haploinsufficient Ewing sarcoma cells.
24714572	3	2014	PLoS One	A model-based approach to identify binding sites in CLIP-Seq data.	Cross-linking immunoprecipitation coupled with high-throughput sequencing (CLIP-Seq) has made it possible to identify the targeting sites of RNA-binding proteins in various cell culture systems and tissue types on a genome-wide scale. Here we present a novel model-based approach (MiClip) to identify high-confidence protein-RNA binding sites from CLIP-seq datasets. This approach assigns a probability score for each potential binding site to help prioritize subsequent validation experiments. The MiClip algorithm has been tested in both HITS-CLIP and PAR-CLIP datasets. In the HITS-CLIP dataset, the signal/noise ratios of miRNA seed motif enrichment produced by the MiClip approach are between 17% and 301% higher than those by the ad hoc method for the top 10 most enriched miRNAs. In the PAR-CLIP dataset, the MiClip approach can identify ∼50% more validated binding targets than the original ad hoc method and two recently published methods. To facilitate the application of the algorithm, we have released an R package, MiClip (http://cran.r-project.org/web/packages/MiClip/index.html), and a public web-based graphical user interface software (http://galaxy.qbrc.org/tool_runner?tool_id=mi_clip) for customized analysis.
24708042	3	2014	Mol Microbiol	Global effects of the DEAD-box RNA helicase DeaD (CsdA) on gene expression over a broad range of temperatures.	In Escherichia coli, activity of the global regulatory RNA binding protein CsrA is antagonized by two non-coding sRNAs, CsrB and CsrC, which sequester it away from its lower affinity mRNA targets. Transcription of csrB/C requires the BarA-UvrY two component signal transduction system, which responds to short chain carboxylates. We show that two DEAD-box RNA helicases, DeaD and SrmB, activate csrB/C expression by different pathways. DeaD facilitates uvrY translation by counteracting the inhibitory effect of long distance base-pairing between the uvrY mRNA leader and coding region, while SrmB does not affect UvrY or UvrY-phosphate levels. Contrary to the prevailing notion that these helicases act primarily at low temperatures, DeaD and SrmB activated csrB expression over a wide temperature range. High-throughput sequencing of RNA isolated by cross-linking immunoprecipitation (HITS-CLIP) revealed in vivo interactions of DeaD with 39 mRNAs, including those of uvrY and 9 other regulatory genes. Studies on the expression of several of the identified genes revealed regulatory effects of DeaD in all cases and diverse temperature response patterns. Our findings uncover an expanded regulatory role for DeaD, which is mediated through novel mRNA targets, important global regulators and under physiological conditions that were considered to be incompatible with its function.
25398902	2	2014	Nucleic Acids Res	YM500v2: a small RNA sequencing (smRNA-seq) database for human cancer miRNome research.	We previously presented YM500, which is an integrated database for miRNA quantification, isomiR identification, arm switching discovery and novel miRNA prediction from 468 human smRNA-seq datasets. Here in this updated YM500v2 database (http://ngs.ym.edu.tw/ym500/), we focus on the cancer miRNome to make the database more disease-orientated. New miRNA-related algorithms developed after YM500 were included in YM500v2, and, more significantly, more than 8000 cancer-related smRNA-seq datasets (including those of primary tumors, paired normal tissues, PBMC, recurrent tumors, and metastatic tumors) were incorporated into YM500v2. Novel miRNAs (miRNAs not included in the miRBase R21) were not only predicted by three independent algorithms but also cleaned by a new in silico filtration strategy and validated by wetlab data such as Cross-Linked ImmunoPrecipitation sequencing (CLIP-seq) to reduce the false-positive rate. A new function 'Meta-analysis' is additionally provided for allowing users to identify real-time differentially expressed miRNAs and arm-switching events according to customer-defined sample groups and dozens of clinical criteria tidying up by proficient clinicians. Cancer miRNAs identified hold the potential for both basic research and biotech applications.
25126784	2	2014	Cell	Stem-loop recognition by DDX17 facilitates miRNA processing and antiviral defense.	DEAD-box helicases play essential roles in RNA metabolism across species, but emerging data suggest that they have additional functions in immunity. Through RNAi screening, we identify an evolutionarily conserved and interferon-independent role for the DEAD-box helicase DDX17 in restricting Rift Valley fever virus (RVFV), a mosquito-transmitted virus in the bunyavirus family that causes severe morbidity and mortality in humans and livestock. Loss of Drosophila DDX17 (Rm62) in cells and flies enhanced RVFV infection. Similarly, depletion of DDX17 but not the related helicase DDX5 increased RVFV replication in human cells. Using crosslinking immunoprecipitation high-throughput sequencing (CLIP-seq), we show that DDX17 binds the stem loops of host pri-miRNA to facilitate their processing and also an essential stem loop in bunyaviral RNA to restrict infection. Thus, DDX17 has dual roles in the recognition of stem loops: in the nucleus for endogenous microRNA (miRNA) biogenesis and in the cytoplasm for surveillance against structured non-self-elements.
25087086	2	2014	Cell Biochem Biophys	Bioinformatics method to predict two regulation mechanism: TF-miRNA-mRNA and lncRNA-miRNA-mRNA in pancreatic cancer.	Altered expressions of microRNAs (miRNAs) are reported in pancreatic cancer and associate with cancer pathogenesis, apoptosis, and cell growth, thereby functioning as either tumor suppressors or oncogenes. However, the majority of studies focus on defining the regulatory functions of miRNAs, whereas few investigations are directed toward assessing how the miRNA themselves are transcriptionally regulated. In this study, integration of published multi-level expression data and bioinformatics computational approach was used to predict two regulation mechanisms: transcription factors (TF)-miRNA-mRNA regulation and long non-coding RNA(lncRNA)-miRNA-mRNA regulation. To identify differentially expressed mRNAs, miRNAs, and lncRNAs, we integrated microarray expression data in pancreatic cancer tissues and normal tissues. Combination of differentially expressed mRNAs and miRNAs with miRNA-mRNA interactions based on crosslinking and immunoprecipitation followed by high-throughput sequencing (CLIP-Seq) data from StarBas, we constructed miRNA-mRNA regulatory network. Then we constructed two regulatory networks including TF-miRNA-mRNA and lncRNA-miRNA-mRNA based on chromatin immunoprecipitation followed by high-throughput sequencing (ChIP-Seq) data from ChIPBase and CLIP-Seq data. A total of 4385 mRNAs, 500 miRNAs, and 21 lncRNAs were differentially expressed, of which, 18 mRNAs and 54 miRNAs are with high confidence. In miRNA-mRNA regulatory network, interrelated miRNAs target 1701 differentially regulated mRNAs. By constructing regulatory network, 19miRNAs including hsa-miR-137, hsa-miR-206, hsa-miR-429, hsa-miR-320d, and hsa-miR-320c are predicted to participate in lncRNA-miRNA-mRNA regulation. Furthermore, 8 miRNAs including hsa-mir-137, hsa-mir-206, hsa-mir-429, hsa-mir-375, hsa-mir-326, hsa-mir-217, hsa-mir-301b, and hsa-mir-184 are predicted to participate in TF-miRNA-mRNA regulation. In an integrated data analysis, we reveal large-scale effects of interrelated miRNAs and provide a model for predicting the mechanism of miRNAs disorder. Our study provides a new insight into understanding the transcriptional regulation of pancreatic cancer.
24898756	2	2014	Elife	Loss of the multifunctional RNA-binding protein RBM47 as a source of selectable metastatic traits in breast cancer.	The mechanisms through which cancer cells lock in altered transcriptional programs in support of metastasis remain largely unknown. Through integrative analysis of clinical breast cancer gene expression datasets, cell line models of breast cancer progression, and mutation data from cancer genome resequencing studies, we identified RNA binding motif protein 47 (RBM47) as a suppressor of breast cancer progression and metastasis. RBM47 inhibited breast cancer re-initiation and growth in experimental models. Transcriptome-wide HITS-CLIP analysis revealed widespread RBM47 binding to mRNAs, most prominently in introns and 3'UTRs. RBM47 altered splicing and abundance of a subset of its target mRNAs. Some of the mRNAs stabilized by RBM47, as exemplified by dickkopf WNT signaling pathway inhibitor 1, inhibit tumor progression downstream of RBM47. Our work identifies RBM47 as an RNA-binding protein that can suppress breast cancer progression and demonstrates how the inactivation of a broadly targeted RNA chaperone enables selection of a pro-metastatic state.
25505146	1	2014	Nucleic Acids Res	Leveraging cross-link modification events in CLIP-seq for motif discovery.	High-throughput protein-RNA interaction data generated by CLIP-seq has provided an unprecedented depth of access to the activities of RNA-binding proteins (RBPs), the key players in co- and post-transcriptional regulation of gene expression. Motif discovery forms part of the necessary follow-up data analysis for CLIP-seq, both to refine the exact locations of RBP binding sites, and to characterize them. The specific properties of RBP binding sites, and the CLIP-seq methods, provide additional information not usually present in the classic motif discovery problem: the binding site structure, and cross-linking induced events in reads. We show that CLIP-seq data contains clear secondary structure signals, as well as technology- and RBP-specific cross-link signals. We introduce Zagros, a motif discovery algorithm specifically designed to leverage this information and explore its impact on the quality of recovered motifs. Our results indicate that using both secondary structure and cross-link modifications can greatly improve motif discovery on CLIP-seq data. Further, the motifs we recover provide insight into the balance between sequence- and structure-specificity struck by RBP binding.
25336930	1	2014	Bioinform Biol Insights	Computational Methods for CLIP-seq Data Processing.	RNA-binding proteins (RBPs) are at the core of post-transcriptional regulation and thus of gene expression control at the RNA level. One of the principal challenges in the field of gene expression regulation is to understand RBPs mechanism of action. As a result of recent evolution of experimental techniques, it is now possible to obtain the RNA regions recognized by RBPs on a transcriptome-wide scale. In fact, CLIP-seq protocols use the joint action of CLIP, crosslinking immunoprecipitation, and high-throughput sequencing to recover the transcriptome-wide set of interaction regions for a particular protein. Nevertheless, computational methods are necessary to process CLIP-seq experimental data and are a key to advancement in the understanding of gene regulatory mechanisms. Considering the importance of computational methods in this area, we present a review of the current status of computational approaches used and proposed for CLIP-seq data.
25103560	1	2014	Sci Rep	Argonaute CLIP-Seq reveals miRNA targetome diversity across tissue types.	To date, analyses of individual targets have provided evidence of a miRNA targetome that extends beyond the boundaries of messenger RNAs (mRNAs) and can involve non-Watson-Crick base pairing in the miRNA seed region. Here we report our findings from analyzing 34 Argonaute HITS-CLIP datasets from several human and mouse cell types. Investigation of the architectural (i.e. bulge vs. contiguous pairs) and sequence (Watson-Crick vs. G:U pairs) preferences for human and mouse miRNAs revealed that many heteroduplexes are &quot;non-canonical&quot; i.e. their seed region comprises G:U and bulge combinations. The genomic distribution of miRNA targets differed distinctly across cell types but remained congruent across biological replicates of the same cell type. For some cell types intergenic and intronic targets were more frequent whereas in other cell types mRNA targets prevailed. The findings suggest an expanded model of miRNA targeting that is more frequent than the standard model currently in use. Lastly, our analyses of data from different cell types and laboratories revealed consistent Ago-loaded miRNA profiles across replicates whereas, unexpectedly, the Ago-loaded targets exhibited a much more dynamic behavior across biological replicates.
25027052	1	2014	Cell Tissue Res	RNA-binding protein research with transcriptome-wide technologies in neural development.	An increasing number of studies have demonstrated that neural RNA-binding proteins (nRNABPs) participate in several steps of neural development through post-transcriptional regulation of their RNA targets (Grabowski Curr Opin Genet Dev 21:388-394, 2011). Classical genetics and in vitro biochemical approaches have identified several important RNA targets of nRNABPs linked to cell-fate decision and neuronal functions. In recent years, new technologies, such as unbiased in vivo protein-RNA interaction approaches, high-throughput sequencing-cross-linked immunoprecipitation (HITS-CLIP), microarrays, RNAseq and others, have been developed. The use of these with genetics has succeeded in defining a dynamic range of RNA targets of RNABPs at the transcriptome-wide level. This new platform also provides the mechanistic insights into a specific biological function of nRNABPs. This review highlights the discoveries and challenges of the interplay between the nRNABPs and their biological functions in neural development.
24906430	1	2014	Breast Cancer Res Treat	HITS-CLIP reveals key regulators of nuclear receptor signaling in breast cancer.	miRNAs regulate the expression of genes in both normal physiology and disease. While miRNAs have been demonstrated to play a pivotal role in aspects of cancer biology, these reports have generally focused on the regulation of single genes. Such single-gene approaches have significant limitations, relying on miRNA expression levels and heuristic predictions of mRNA-binding sites. This results in only circumstantial evidence of miRNA-target interaction and typically leads to large numbers of false positive predictions. Here, we used a genome-wide approach (high-throughput sequencing of RNA isolated by crosslinking immunoprecipitation, HITS-CLIP) to define direct miRNA-mRNA interactions in three breast cancer subtypes (estrogen receptor positive, Her2 amplified, and triple negative). Focusing on steroid receptor signaling, we identified two novel regulators of the ER pathway (miR-9-5p and miR-193a/b-3p), which together target multiple genes involved in ER signaling. Moreover, this approach enabled the definition of miR-9-5p as a global regulator of steroid receptor signaling in breast cancer. We show that miRNA targets and networks defined by HITS-CLIP under physiologic conditions are predictive of patient outcomes and provide global insight into miRNA regulation in breast cancer.
24940765	0	2014	Crit Rev Eukaryot Gene Expr	HITS-CLIP and PAR-CLIP advance viral miRNA targetome analysis.	MiRNAs regulate gene expression by binding predominantly to the 3' untranslated region (UTR) of target transcripts to prevent their translation and/or induce target degradation. In addition to the more than 1200 human miRNAs, human DNA tumor viruses such as Kaposi's sarcoma-associated herpesvirus (KSHV) and Epstein-Barr virus (EBV) encode miRNAs. Target predictions indicate that each miRNA targets hundreds of transcripts, many of which are regulated by multiple miRNAs. Thus, target identification is a big challenge for the field. Most methods used currently investigate single miRNA-target interactions and are not able to analyze complex miRNA-target networks. To overcome these challenges, cross-linking and immunoprecipitation (CLIP), a recently developed method to study direct RNA-protein interactions in living cells, has been successfully applied to miRNA target analysis. It utilizes Argonaute (Ago)-immunoprecipitation to isolate native Ago-miRNA-mRNA complexes. In four recent publications, two variants of the CLIP method (HITS-CLIP and PAR-CLIP) were utilized to determine the targetomes of human and viral miRNAs in cells infected with the gamma-herpesviruses KSHV and EBV, which are associated with a number of human cancers. Here, we briefly introduce herpesvirus-encoded miRNAs and then focus on how CLIP technology has largely impacted our understanding of viral miRNAs in viral biology and pathogenesis.
24668253	0	2014	Mol Biosyst	MIROR: a method for cell-type specific microRNA occupancy rate prediction.	MicroRNA (miRNA) regulation is highly cell-type specific. It is sensitive to both the miRNA-mRNA relative abundance and the competitive endogenous RNA (ceRNA) effect. However, almost all existing miRNA target prediction methods neglected the influence of the cellular environment when analyzing miRNA regulation effects. In this study, we proposed a method, MIROR (miRNA Occupancy Rate predictor), to predict miRNA regulation intensity in a given cell type. The major considerations were the miRNA-mRNA relative abundance and the endogenous competition between different mRNA species. The output of MIROR is the predicted miRNA occupancy rates of each target site. The predicted results significantly correlated with Ago HITS-CLIP experiment that indicated miRNA binding intensities. When applied to the analysis of the breast invasive carcinoma dataset, MIROR identified a number of differentially regulated miRNA-mRNA pairs with significant miRNA occupancy rate changes between tumor and normal tissues. Many of the predictions were supported by previous research studies, including the ones without a significant change in the mRNA expression level. These results indicate that MIROR provides a novel strategy to study the miRNA differential regulation in different cell types.
24622240	0	2014	PLoS One	Microarray meta-analysis of RNA-binding protein functions in alternative polyadenylation.	Alternative polyadenylation (APA) is a post-transcriptional mechanism to generate diverse mRNA transcripts with different 3'UTRs from the same gene. In this study, we systematically searched for the APA events with differential expression in public mouse microarray data. Hundreds of genes with over-represented differential APA events and the corresponding experiments were identified. We further revealed that global APA differential expression occurred prevalently in tissues such as brain comparing to peripheral tissues, and biological processes such as development, differentiation and immune responses. Interestingly, we also observed widespread differential APA events in RNA-binding protein (RBP) genes such as Rbm3, Eif4e2 and Elavl1. Given the fact that RBPs are considered as the main regulators of differential APA expression, we constructed a co-expression network between APAs and RBPs using the microarray data. Further incorporation of CLIP-seq data of selected RBPs showed that Nova2 represses and Mbnl1 promotes the polyadenylation of closest poly(A) sites respectively. Altogether, our study is the first microarray meta-analysis in a mammal on the regulation of APA by RBPs that integrated massive mRNA expression data under a wide-range of biological conditions. Finally, we present our results as a comprehensive resource in an online website for the research community.
