PMID	Citations	YearPubmed	Journal	Title	Abstract
22011446	12	2011	J Clin Pathol	HER2 genetic heterogeneity in breast carcinoma.	AIMS: To determine the frequency of HER2 genetic heterogeneity according to the recent American Society of Clinical Oncology (ASCO) and College of American Pathologists (CAP) definition (2009) in invasive breast carcinoma, and to identify clinicopathological features that characterise breast carcinomas with HER2 genetic heterogeneity.METHODS: 530 invasive breast carcinomas were retrospectively analysed for HER2 genetic heterogeneity, and investigated for a potential association of HER2 genetic heterogeneity with other HER2 FISH findings, clinicopathological parameters, oestrogen/progesterone receptor expression and DNA cytometric parameters in breast carcinomas with an equivocal (2+) HER2 immunohistochemical score.RESULTS: The overall frequency of HER2 genetic heterogeneity was 14.7% in a cohort of 218 consecutive breast carcinomas. HER2 genetic heterogeneity was most frequent in invasive breast carcinomas with an equivocal (2+) HER2 immunohistochemical score. Among the 151 carcinomas lacking HER2 amplification, 16.1% showed HER2 genetic heterogeneity. In an extended cohort of 345 carcinomas with a (2+) HER2 score, the frequency of HER2 genetic heterogeneity was 41%, and was associated with the absence of HER2 gene clusters, chromosome 17 polysomy, histological tumour grade, DNA ploidy category and 5c exceeding rate.CONCLUSION: HER2 genetic heterogeneity according to the ASCO/CAP definition is frequent in breast carcinoma, and is most often present in carcinomas with an equivocal (2+) HER2 score. Many carcinomas with HER2 genetic heterogeneity have a negative HER2 amplification status, although they contain a significant number of tumour cells with HER2 gene amplification. Single cell scoring of the HER2/17 centromeric probe (CEP17) ratio is necessary to identify carcinomas with HER2 genetic heterogeneity, because they lack specific clinicopathological characteristics.
22053830	5	2011	Diagn Pathol	Correlation between DNA ploidy, metaphase high-resolution comparative genomic hybridization results and clinical outcome of synovial sarcoma.	BACKGROUND: Although synovial sarcoma is the 3rd most commonly occurring mesenchymal tumor in young adults, usually with a highly aggressive clinical course; remarkable differences can be seen regarding the clinical outcome. According to comparative genomic hybridization (CGH) data published in the literature, the simple and complex karyotypes show a correlation between the prognosis and clinical outcome. In addition, the connection between DNA ploidy and clinical course is controversial. The aim of this study was using a fine-tuning interpretation of our DNA ploidy results and to compare these with metaphase high-resolution CGH (HR-CGH) results.METHODS: DNA ploidy was determined on Feulgen-stained smears in 56 synovial sarcoma cases by image cytometry; follow up was available in 46 cases (average: 78 months). In 9 cases HR-CGH analysis was also available.RESULTS: 10 cases were found DNA-aneuploid, 46 were DNA-diploid by image cytometry. With fine-tuning of the diploid cases according to the 5c exceeding events (single cell aneuploidy), 33 cases were so called &quot;simple-diploid&quot; (without 5c exceeding events) and 13 cases were &quot;complex-diploid&quot;; containing 5c exceeding events (any number). Aneuploid tumors contained large numbers of genetic alterations with the sum gain of at least 2 chromosomes (A-, B- or C-group) detected by HR-CGH. In the &quot;simple-diploid&quot; cases no or few genetic alterations could be detected, whereas the &quot;complex-diploid&quot; samples numerous aberrations (equal or more than 3) could be found.CONCLUSIONS: Our results show a correlation between the DNA-ploidy, a fine-tuned DNA-ploidy and the HR-CGH results. Furthermore, we found significant correlation between the different ploidy groups and the clinical outcome (p &lt; 0.05).
21866859	0	2011	Genetika	[Comparative cytogenetic analysis of hexaploid Avena L. species].	Using C-banding method and in situ hybridization with the 45S and 5S rRNA gene probes, six hexaploid species of the genus Avena L. with the ACD genome constitution were studied to reveal evolutionary karyotypic changes. Similarity in the C-banding patterns of chromosomal and in the patterns of distribution of the rRNA gene families suggests a common origin of all hexaploid species. Avena fatua is characterized by the broadest intraspecific variation of the karyotype; this species displays chromosomal variants typical of other hexaploid species of Avena. For instance, a translocation with the involvement of chromosome 5C marking A. occidentalis was discovered in many A. fatua accessions, whereas in other representatives of this species this chromosome is highly similar to the chromosome of A. sterilis. Only A. fatua and A. sativa show slight changes in the morphology and in the C-banding pattern of chromosome 2C. These results can be explained either by a hybrid origin of A. fatua or by the fact that this species is an intermediate evolutionary form of hexaploid oats. The 7C-17 translocation was identified in all studied accessions of wild and weedy species (A. sterilis, A. fatua, A. ludoviciana, and A. occidentalis) and in most A. sativa cultivars, but it was absent in A. byzantina and in two accessions of A. sativa. The origin and evolution of the Avena hexaploid species are discussed in context of the results.
21573878	0	2011	Hum Cell	Haploid unit-ploidy transition of tetraploid and octaploid H1 (ES) cells in long-term culturing.	Haploid unit-ploidy transition in tetraploid and octaploid mouse H1 (ES) cells (4H1 and 8H1 cells, respectively) during long-term culturing was observed using flow cytometry. The DNA content of 4H1 cells was elevated from 3.5C to 4.5C, and that of 8H1 cells was degraded from 6.5C to 5.5C, in addition to gradual DNA loss (C: complement). The timing of the transition was not predetermined. Cell cycle parameters, doubling time and phase durations, were essentially the same before and after the transition, suggesting that most cells in a cell population were induced to undergo the ploidy transition at the same time. Cellular morphology was altered before and after the transition, suggesting that the ploidy shift changed cellular characteristics; however, pluripotency was maintained irrespective of DNA content. Cell volume correlated with DNA content during the final stage of culturing. Diploid and hexaploid H1 (ES) cells--2H1 and 6H1 cells, respectively--were used as control cells in which the ploidy was maintained for about 300 days of culturing. The haploid unit-ploidy transition was explained using a hypothesis concerning the DNA structure of polyploid cells: closing homologous chromosomes causes inhomogeneous cell division accompanying a haploid DNA set, suggesting the existence of a coupling apparatus connecting DNA fibers with a single haploid DNA set.
21131981	55	2010	Nat Struct Mol Biol	The three-dimensional folding of the α-globin gene domain reveals formation of chromatin globules.	We developed a general approach that combines chromosome conformation capture carbon copy (5C) with the Integrated Modeling Platform (IMP) to generate high-resolution three-dimensional models of chromatin at the megabase scale. We applied this approach to the ENm008 domain on human chromosome 16, containing the α-globin locus, which is expressed in K562 cells and silenced in lymphoblastoid cells (GM12878). The models accurately reproduce the known looping interactions between the α-globin genes and their distal regulatory elements. Further, we find using our approach that the domain folds into a single globular conformation in GM12878 cells, whereas two globules are formed in K562 cells. The central cores of these globules are enriched for transcribed genes, whereas nontranscribed chromatin is more peripheral. We propose that globule formation represents a higher-order folding state related to clustering of transcribed genes around shared transcription machineries, as previously observed by microscopy.
21044597	8	2010	Biophys J	Histone depletion facilitates chromatin loops on the kilobasepair scale.	The packing of eukaryotic DNA in the nucleus is decisive for its function; for instance, contact between remote genome sites constitutes a basic feature of gene regulation. Interactions among regulatory proteins, DNA binding, and transcription activation are facilitated by looping of the intervening chromatin. Such long-range interactions depend on the bending flexibility of chromatin, i.e., the ring-closure probability is a directly measurable indicator of polymer flexibility. The applicability of a wormlike chain model to naked DNA has been widely accepted. However, whether this model also suffices to describe the flexibility of eukaryotic interphase chromatin is still a matter of discussion. Here we compare both 5C data from a gene desert and data from fluorescence in situ hybridization with the results of a Monte Carlo simulation of chromatin fibers with and without histone depletion. We then estimate the ring-closure probabilities of simulated fibers with estimates from analytical calculations and show that the wormlike chain model grossly underestimates chromatin flexibility for sharp bends. Most importantly, we find that only fibers with random depletion of linker histones or nucleosomes can explain the probability of random chromatin contacts on small length scales that play an important role in gene regulation. It is possible that missing linker histones and nucleosomes are not just simple, unavoidable, randomly occurring defects, but instead play a regulatory role in gene expression.
20827597	5	2010	Methods Mol Biol	Computing chromosome conformation.	The &quot;Chromosome Conformation Capture&quot; (3C) and 3C-related technologies are used to measure physical contacts between DNA segments at high resolution in vivo. 3C studies indicate that genomes are likely organized into dynamic networks of physical contacts between genes and regulatory DNA elements. These interactions are mediated by proteins and are important for the regulation of genes. For these reasons, mapping physical connectivity networks with 3C-related approaches will be essential to fully understand how genes are regulated. The 3C-Carbon Copy (5C) technology can be used to measure chromatin contacts genome-scale within (cis) or between (trans) chromosomes. Although unquestionably powerful, this approach can be challenging to implement without proper understanding and application of publicly available bioinformatics tools. This chapter explains how 5C studies are performed and describes stepwise how to use currently available bioinformatics tools for experimental design, data analysis, and interpretation.
20658121	1	2010	Theor Appl Genet	A new chromosome nomenclature system for oat (Avena sativa L. and A. byzantina C. Koch) based on FISH analysis of monosomic lines.	Fluorescent in situ hybridization (FISH) with multiple probes was used to analyze mitotic and meiotic chromosome spreads of Avena sativa cv 'Sun II' monosomic lines, and of A. byzantina cv 'Kanota' monosomic lines from spontaneous haploids. The probes used were A. strigosa pAs120a (a repetitive sequence abundant in A-genome chromatin), A. murphyi pAm1 (a repetitive sequence abundant in C-genome chromatin), A. strigosa pITS (internal transcribed spacer of rDNA) and the wheat rDNA probes pTa71 (nucleolus organizer region or NOR) and pTa794 (5S). Simultaneous and sequential FISH employing pairs of these probes allowed the identification and genome assignation of all chromosomes. FISH mapping using mitotic and meiotic metaphases facilitated the genomic and chromosomal identification of the monosome in each line. Of the 17 'Sun II' lines analyzed, 13 distinct monosomic lines were found, corresponding to four monosomes of the A-genome, five of the C-genome and four of the D-genome. In addition, 12 distinct monosomic lines were detected among the 20 'Kanota' lines examined, corresponding to six monosomes of the A-genome, three of the C-genome and three of the D-genome. The results show that 19 chromosomes out of 21 of the complement are represented by monosomes between the two genetic backgrounds. The identity of the remaining chromosomes can be deduced either from one intergenomic translocation detected on both 'Sun II' and 'Kanota' lines, or from the single reciprocal, intergenomic translocation detected among the 'Sun II' lines. These results permit a new system to be proposed for numbering the 21 chromosome pairs of the hexaploid oat complement. Accordingly, the A-genome contains chromosomes 8A, 11A, 13A, 15A, 16A, 17A and 19A; the C-genome contains chromosomes 1C, 2C, 3C, 4C, 5C, 6C and 7C; and the D-genome consists of chromosomes 9D, 10D, 12D, 14D, 18D, 20D and 21D. Moreover, the FISH patterns of 16 chromosomes in 'Sun II' and 15 in 'Kanota' suggest that these chromosomes could be involved in intergenomic translocations. By comparing the identities of individually translocated chromosomes in the two hexaploid species with those of other hexaploids, we detected different types of intergenomic translocations.
20153999	0	2010	Orv Hetil	[Molecular diagnosis and therapeutic measures in patients with dyskeratosis congenita].	Dyskeratosis congenita is a rare genetically heterogeneous disorder characterized by bone marrow failure and premature ageing. Current knowledge on clinical manifestations, molecular pathomechanisms, diagnostic criteria and therapeutic possibilities of patients with dyskeratosis congenita are described. Mutation analysis of the gene encoding for dyskerin revealed the c.IVS2-5C&gt;G splice site mutation. The importance of early diagnosis in order to prevent severe invasive infections and non-infectious complications is emphasized. Family screening is important to identify carriers as prenatal genetic diagnosis conveys great benefits for family planning.
19374771	34	2009	Genome Biol	Chromatin conformation signatures of cellular differentiation.	One of the major genomics challenges is to better understand how correct gene expression is orchestrated. Recent studies have shown how spatial chromatin organization is critical in the regulation of gene expression. Here, we developed a suite of computer programs to identify chromatin conformation signatures with 5C technology http://Dostielab.biochem.mcgill.ca. We identified dynamic HoxA cluster chromatin conformation signatures associated with cellular differentiation. Genome-wide chromatin conformation signature identification might uniquely identify disease-associated states and represent an entirely novel class of human disease biomarkers.
19588093	22	2009	Methods Mol Biol	Chromosome conformation capture (from 3C to 5C) and its ChIP-based modification.	Chromosome conformation capture (3C) methodology was developed to study spatial organization of long genomic regions in living cells. Briefly, chromatin is fixed with formaldehyde in vivo to cross-link interacting sites, digested with a restriction enzyme and ligated at a low DNA concentration so that ligation between cross-linked fragments is favored over ligation between random fragments. Ligation products are then analyzed and quantified by PCR. So far, semi-quantitative PCR methods were widely used to estimate the ligation frequencies. However, it is often important to estimate the ligation frequencies more precisely which is only possible by using the real-time PCR. At the same time, it is equally necessary to monitor the specificity of PCR amplification. That is why the real-time PCR with TaqMan probes is becoming more and more popular in 3C studies. In this chapter, we describe the general protocol for 3C analysis with the subsequent estimation of ligation frequencies by using the real-time PCR technology with TaqMan probes. We discuss in details all steps of the experimental procedure paying special attention to weak points and possible ways to solve the problems. A special attention is also paid to the problems in interpretation of the results and necessary control experiments. Besides, in theory, we consider other approaches to analysis of the ligation products used in frames of the so-called 4C and 5C methods. The recently developed chromatin immunoprecipitation (ChIP)-loop assay representing a combination of 3C and ChIP is also discussed.
19588094	13	2009	Methods Mol Biol	Determining spatial chromatin organization of large genomic regions using 5C technology.	Spatial organization of chromatin plays an important role at multiple levels of genome regulation. On a global scale, its function is evident in processes like metaphase and chromosome segregation. On a detailed level, long-range interactions between regulatory elements and promoters are essential for proper gene regulation. Microscopic techniques like FISH can detect chromatin contacts, although the resolution is generally low making detection of enhancer-promoter interaction difficult. The 3C methodology allows for high-resolution analysis of chromatin interactions. 3C is now widely used and has revealed that long-range looping interactions between genomic elements are widespread. However, studying chromatin interactions in large genomic regions by 3C is very labor intensive. This limitation is overcome by the 5C technology. 5C is an adaptation of 3C, in which the concurrent use of thousands of primers permits the simultaneous detection of millions of chromatin contacts. The design of the 5C primers is critical because this will determine which and how many chromatin interactions will be examined in the assay. Starting material for 5C is a 3C template. To make a 3C template, chromatin interactions in living cells are cross-linked using formaldehyde. Next, chromatin is digested and subsequently ligated under conditions favoring ligation events between cross-linked fragments. This yields a genome-wide 3C library of ligation products representing all chromatin interactions in vivo. 5C then employs multiplex ligation-mediated amplification to detect, in a single assay, up to millions of unique ligation products present in the 3C library. The resulting 5C library can be analyzed by microarray analysis or deep sequencing. The observed abundance of a 5C product is a measure of the interaction frequency between the two corresponding chromatin fragments. The power of the 5C technique described in this chapter is the high-throughput, high-resolution, and quantitative way in which the spatial organization of chromatin can be examined.
19168259	13	2009	Lung Cancer	Core classification of lung cancer: correlating nuclear size and mitoses with ploidy and clinicopathological parameters.	We attempted to establish a microscopy based tumour characterization providing insight into the genetics of cancer cells and in particular their DNA ploidy. The core classification defined semi-quantitative criteria for scoring the nuclear size ranging from small (core score 1) to giant nuclei (core score 4). By listing all nuclear sizes according to their relative frequencies it provided a measure for core size variability as a correlate of nuclear pleomorphism. Additionally, the mitosis size, their variability and the presence/abundance of tripolar and tetrapolar mitoses were determined. This classification was applied to 155 lung cancer samples from all major histologic types and the results were correlated with the analysis by DNA image cytometry and patient survival. The morphological assessments correlated highly significantly with the DNA ploidy parameters, e.g. small cell lung carcinomas showed the smallest values for nuclear size (mean core score of 1.18) and DNA content (DNA index mean of 2.08c) being highly significantly different from adenocarcinomas (1.95/3.10c), large cell lung carcinoma (2.00/3.26c) and squamous cell carcinoma (2.20/3.42c). In non-small cell lung carcinoma (NSCLC) in general and adenocarcinoma in particular, the core size variability correlated significantly with grading and survival. Furthermore, parameters indicative for chromosomal variability, i.e. 2c deviation index and 5c exceeding rate, were predictors of poor survival in NSCLC patients. As a complement to histologic tumour diagnosis the core classification should help to better stratify cancer subtypes.
19458056	12	2009	Clin Cancer Res	Interaction of TFAP2C with the estrogen receptor-alpha promoter is controlled by chromatin structure.	PURPOSE: Transcriptional regulation of estrogen receptor-alpha (ERalpha) involves both epigenetic mechanisms and trans-active factors, such as TFAP2C, which induces ERalpha transcription through an AP-2 regulatory region in the ERalpha promoter. Attempts to induce endogenous ERalpha expression in ERalpha-negative breast carcinomas by forced overexpression of TFAP2C have not been successful. We hypothesize that epigenetic chromatin structure alters the activity of TFAP2C at the ERalpha promoter.EXPERIMENTAL DESIGN: DNA methylation, histone acetylation, and chromatin accessibility were examined at the ERalpha promoter in a panel of breast carcinoma cell lines. TFAP2C and polymerase II binding were analyzed by chromatin immunoprecipitation. Epigenetic chromatin structure was altered using drug treatment with 5-aza-2'-deoxycytidine (AZA) and trichostatin A (TSA).RESULTS: The ERalpha promoter in the ERalpha-negative lines MDA-MB-231, MCF10A, and MCF7-5C show CpG island methylation, histone 3 lysine 9 deacetylation, and decreased chromatin accessibility compared with ERalpha-positive cell lines MCF7 and T47-D. Treatment with AZA/TSA increased chromatin accessibility at the ERalpha promoter and allowed TFAP2C to induce ERalpha expression in ERalpha-negative cells. Chromatin immunoprecipitation analysis showed that binding of TFAP2C to the ERalpha promoter is blocked in ERalpha-negative cells but that treatment with AZA/TSA enabled TFAP2C and polymerase II binding.CONCLUSION: We conclude that the activity of TFAP2C at specific target genes depends upon epigenetic chromatin structure. Furthermore, the combination of increasing chromatin accessibility and inducing TFAP2C provides a more robust activation of the ERalpha gene in ERalpha-negative breast cancer cells.
19365833	9	2009	Am J Med Genet A	Novel exon 1 mutations in MECP2 implicate isoform MeCP2_e1 in classical Rett syndrome.	Rett syndrome (RTT) is a neurodevelopmental disorder caused by mutations in the X-linked MECP2 gene. Recently, a new MeCP2 isoform was described, MeCP2_e1, which skips exon 2 and has an alternative N-terminus, translated from exon 1, whereas MeCP2_e2 is translated from a start codon in exon 2. Since the incorporation of exon 1 into standard sequencing protocols for RTT, few exon 1 mutations have been described and are thus assumed to be only rare causes of RTT. Also, studies have suggested that the frameshift mutations identified in exon 1 affect both isoforms. Our aim in this study was to assess the frequency of mutations in exon 1, their relationship to phenotype, and the implications on the etiological role for the isoform MeCP2_e1 in RTT, versus the previously described isoform, MeCP2_e2. We sequenced MECP2 in 51 females with various clinical presentations, including developmental delay, autism, atypical and classical RTT, referred to our laboratories for testing. In patients with identified mutations, X-chromosome inactivation was analyzed. We identified four patients with exon 1 mutations; three were novel (c.1A &gt; T; c.1A &gt; G; c.5C &gt; T), two of which affected the start codon, one a missense change, and one patient had a previously reported splice site mutation, c.62 + 1delGT. The four patients fit criteria for classical RTT, and thus these findings add support to previous reports that exon 1 mutations may be associated with a severe phenotype. Also, these findings add significant weight to the mounting evidence suggesting that the MeCP2_e1 isoform is the etiologically relevant form of the protein.
19588092	5	2009	Methods Mol Biol	DamID: a methylation-based chromatin profiling approach.	Gene expression is a dynamic process and is tightly connected to changes in chromatin structure and nuclear organization (Schneider, R. and Grosschedl, R., 2007, Genes Dev. 21, 3027-3043; Kosak, S. T. and Groudine, M., 2004, Genes Dev. 18, 1371-1384). Our ability to understand the intimate interactions between proteins and the rapidly changing chromatin environment requires methods that will be able to provide accurate, sensitive, and unbiased mapping of these interactions in vivo (van Steensel, B., 2005, Nat. Genet. 37 Suppl, S18-24). One such tool is DamID chromatin profiling, a methylation-based tagging method used to identify the direct genomic loci bound by sequence-specific transcription factors, co-factors as well as chromatin- and nuclear-associated proteins genome wide (van Steensel, B. and Henikoff, S., 2000, Nat. Biotechnol. 18, 424-428; van Steensel, Delrow, and Henikoff, 2001, Nat. Genet. 27, 304-308). Combined with other functional genomic methods and bioinformatics analysis (such as expression profiles and 5C analysis), DamID emerges as a powerful tool for analysis of chromatin structure and function in eukaryotes. DamID allows the detection of the direct genomic targets of any given factor independent of antibodies and without the need for DNA cross-linking. It is highly valuable for mapping proteins that associate with the genome indirectly or loosely (e.g., co-factors). DamID is based on the ability to fuse a bacterial Dam-methylase to a protein of interest and subsequently mark the factor's genomic binding site by adenine methylation. This marking is simple, highly specific, sensitive, inert, and can be done in both cell culture and living organisms. Below is a short description of the method, followed by a step-by-step protocol for performing DamID in Drosophila cells and embryos. Due to space limitations, the reader is referred to recent reviews that compare the method with other profiling techniques such as ChIP-chip as well as protocols for performing DamID in mammalian cells (NSouthall, T. D. and Brand, A. H., 2007, Nat. Struct. Mol. Biol. 14, 869-871; Orian, A., 2006, Curr. Opin. Genet. Dev. 16, 157-164; Vogel, M. J., Peric-Hupkes, D. and van Steensel, B. 2007, Nat. Protoc. 2, 1467-1478).
19753663	1	2009	Acta Psychiatr Scand	An intron 1 polymorphism in the cholecystokinin-A receptor gene associated with schizophrenia in males.	OBJECTIVE: To identify whether a genetic variation (rs1800857; IVS1-5T&gt;C) in the neuropeptide cholecystokinin-A receptor (CCKAR) gene is a risk factor in the pathogenesis of schizophrenia.METHOD: The variation was analysed in a case-control design comprising 508 patients with schizophrenia and 1619 control subjects. A possible functional impact of this variant on CCKAR protein synthesis through alterations in splicing was analysed in an exon-trapping assay.RESULTS: In males only, the risk variant, IVS1-5C, was associated with a significantly increased risk of schizophrenia. Carrying one risk allele was associated with an increased risk of 1.74 (Odds Ratio, OR) and homozygosity (CC) was associated with an OR of 3.19. The variation had no impact on protein synthesis of CCKAR.CONCLUSION: This is the first report associating the CCKAR gene variant with schizophrenia specifically in men. Our study strengthens the conclusion that a CCKAR dysfunction could be involved in the aetiology of schizophrenia.
18265398	13	2008	Curr Protoc Mol Biol	Chromosome conformation capture carbon copy technology.	Chromosome conformation capture (3C) is used to quantify physical DNA contacts in vivo at high resolution. 3C was first used in yeast to map the spatial chromatin organization of chromosome III, and in higher eukaryotes to demonstrate that genomic DNA elements regulate target genes by physically interacting with them. 3C has been widely adopted for small-scale analysis of functional chromatin interactions along (cis) or between (trans) chromosomes. For larger-scale applications, chromosome conformation capture carbon copy (5C) combines 3C with ligation-mediated amplification (LMA) to simultaneously quantify hundreds of thousands of physical DNA contacts by microarray or ultra-high-throughput DNA sequencing. 5C allows the mapping of extensive networks of physical interactions among large sets of genomic elements throughout the genome. Such networks can provide important biological insights, e.g., by identifying relationships between regulatory elements and their target genes. This unit describes 5C for large-scale analysis of cis- and trans-chromatin interactions in mammalian cells.
17971780	107	2007	Nat Methods	An evaluation of 3C-based methods to capture DNA interactions.	The shape of the genome is thought to play an important part in the coordination of transcription and other DNA-metabolic processes. Chromosome conformation capture (3C) technology allows us to analyze the folding of chromatin in the native cellular state at a resolution beyond that provided by current microscopy techniques. It has been used, for example, to demonstrate that regulatory DNA elements communicate with distant target genes through direct physical interactions that loop out the intervening chromatin fiber. Here we discuss the intricacies of 3C and new 3C-based methods including the 4C, 5C and ChIP-loop assay.
17446898	49	2007	Nat Protoc	Mapping networks of physical interactions between genomic elements using 5C technology.	Genomic elements separated by large genomic distances can physically interact to mediate long-range gene regulation and other chromosomal processes. Interactions between genomic elements can be detected using the chromosome conformation capture (3C) technology. We recently developed a high-throughput adaptation of 3C, 3C-carbon copy (5C), that is used to measure networks of millions of chromatin interactions in parallel. As in 3C, cells are treated with formaldehyde to cross-link chromatin interactions. The chromatin is solubilized, digested with a restriction enzyme and ligated at low DNA concentration to promote intra-molecular ligation of cross-linked DNA fragments. Ligation products are subsequently purified to generate a 3C library. The 5C technology then employs highly multiplexed ligation-mediated amplification (LMA) to detect and amplify 3C ligation junctions. The resulting 5C library of ligated primers is analyzed using either microarray detection or ultra-high-throughput DNA sequencing. The 5C protocol described here can be completed in 13 d.
16954542	207	2006	Genome Res	Chromosome Conformation Capture Carbon Copy (5C): a massively parallel solution for mapping interactions between genomic elements.	Physical interactions between genetic elements located throughout the genome play important roles in gene regulation and can be identified with the Chromosome Conformation Capture (3C) methodology. 3C converts physical chromatin interactions into specific ligation products, which are quantified individually by PCR. Here we present a high-throughput 3C approach, 3C-Carbon Copy (5C), that employs microarrays or quantitative DNA sequencing using 454-technology as detection methods. We applied 5C to analyze a 400-kb region containing the human beta-globin locus and a 100-kb conserved gene desert region. We validated 5C by detection of several previously identified looping interactions in the beta-globin locus. We also identified a new looping interaction in K562 cells between the beta-globin Locus Control Region and the gamma-beta-globin intergenic region. Interestingly, this region has been implicated in the control of developmental globin gene switching. 5C should be widely applicable for large-scale mapping of cis- and trans- interaction networks of genomic elements and for the study of higher-order chromosome structure.
16949934	4	2006	Hum Pathol	DNA and kinetic heterogeneity during the clonal evolution of adrenocortical proliferative lesions.	Monoclonal adrenocortical lesions show inverse correlation between proliferation and apoptosis, with proliferation being the single most important criterion of malignancy in adrenal lesions. No study yet has evaluated the variability of proliferation regarding the clonal pattern and diagnosis in adrenocortical nodular hyperplasias (ACNHs), adrenocortical adenomas (ACAs), and adrenocortical carcinomas (ACCs). We studied 69 ACNHs, 64 ACAs, and 23 ACCs (World Health Organization criteria) from 156 females. Clonality HUMARA test (from microdissected DNA samples), DNA content and proliferation analysis (slide and flow cytometry), and mitotic figure (MF) counting/50 high-power fields (HPFs) were performed in the same areas. Heterogeneity was assessed by 5cER (percentage of nonoctaploid cells with DNA content exceeding 5c) and standard deviation of MF/HPF. Statistics included analysis of variance/Student t tests regarding the clonal patterns and diagnosis. Polyclonal patterns were observed in 48 of 62 informative ACNHs and 7 of 56 informative ACAs, and monoclonal in 14 of 62 ACNHs, 49 of 56 ACAs, and 21 of 21 ACCs, with all hyperdiploid lesions (14 ACCs and 13 ACAs) being monoclonal. The standard deviation of MF/HPF progressively increased in ACNH-ACA-ACC (0.048 +/- 0.076, 0.110 +/- 0.097, 0.506 +/- 0.291, respectively; P = .0023), but did not differentiate ACNH/ACA. Only tetraploid percentage (P = .0496) and 5cER (P = .0352) distinguished polyclonal (3.64 +/- 2.20 and 0.14 +/- 0.15) from monoclonal (7.25 +/- 7.52 and 1.00 +/- 1.74) benign lesions. Malignancy significantly correlated with a low diploid percentage and high tetraploid percentage. Cell kinetic heterogeneity is the hallmark of adrenocortical neoplasms: tetraploid/hypertetraploid cell accumulation characterizes monoclonal lesions (suggesting nondisjunctional mitoses), whereas heterogeneously distributed mitotic figures and decreased diploid percentage define ACCs.
16462905	0	2006	Genome	DNA methylation, histone H3 methylation, and histone H4 acetylation in the genome of a crustacean.	In this work, we used antibodies against histone H3 trimethylated at lysine 9 (H3K9m3); against histone H4 acetylated at lysines 5, 8, 12, and 16 (H4ac); and against DNA methylated at 5C cytosine (m5C) to study the presence and distribution of these markers in the genome of the isopod crustacean Asellus aquaticus. The use of these 3 antibodies to immunolabel spermatogonial metaphases yields reproducible patterns on the chromosomes of this crustacean. The X and Y chromosomes present an identical banding pattern with each of the antibodies. The heterochromatic telomeric regions and the centromeric regions are rich in H3K9m3, but depleted in m5C and H4ac. Thus, m5C does not seem to be required to stabilize the silence of these regions in this organism.
15448749	2	2004	Pathol Oncol Res	Chromosomal aberrations accumulate in polyploid cells of high-grade squamous intraepithelial lesions (HSIL).	Persistant infection with human papillomavirus (HPV) of the uterine cervix is related with cytological atypia (SIL), the oncogenic potential of which is unclear in a given time point of monitoring. HPV-induced genetic instability result in polyploidization as well as in low frequency random chromosome aberrations in squamous cells. In the present work we analyzed whether highly polyploid/aneuploid cells reflect genomic changes at the chromosomal level. 13 samples with the cytological diagnosis of HSIL were analyzed for HPV type and nuclear DNA content measured by laser scanning cytometry (LSC). Hyperdiploid cells with &gt;5c and with &gt;9c DNA content were further analyzed for numerical aberrations of the chromosomes 3 and 17 by fluorescence in situ hybridization (FISH) following repositioning. Cells with &gt;5c DNA content were found more frequently than cells with &gt;9c DNA content (5-98 and 1-44 cells, respectively). The FISH analysis demonstrated frequent polysomies, however, the rate of aneusomy (other than 2, 4, 8 or 16 chromosome copies) was significantly higher in cells with &gt;9c DNA content than in cells with &gt;5c DNA content or the normal diploid cells. The imbalance of chromosome 3 and 17 copy number was also increased in cells with &gt;9c DNA content. Moreover, in three out of the 13 analyzed HSIL samples, recurrent abnormal chromosome 3/17 ratio was demonstrated in a significant part of the cells, indicating a common origin of these cells. Highly polyploid/aneuploid cells in HSIL accumulate cytogenetic aberrations detectable by FISH analysis. These cells may reflect early changes with tumorigenic potential in a very concentrated fashion.
15515425	1	2004	Anticancer Res	A report of three patients treated with immunocell therapy with imatinib mesylate.	BACKGROUND: Immunocell therapy has been applied to patients with refractory cancer in clinical trials or as an unconventional cancer therapy, however the efficacy is still limited. To improve this efficacy, a combination therapy may be beneficial. Molecularly-targeted therapy acts directly on neoplasm cells to suppress their growth without causing myelosuppression.CASE REPORT: Recently, we encountered three patients treated by immunocell therapy with imatinib mesylate (Glivec). One patient was diagnosed as having Philadelphia chromosome (Ph) (+) acute lymphoblastic leukemia (ALL) and had a relapse-free survival of more than 24 months. The other two were diagnosed as having GIST; a partial response was observed in one which lasted more than 21 months, while the other's disease has been stabilized for more than 25 months. No side-effects were observed, other than those mentioned in the directions for the use of imatinib.CONCLUSION: Immunocell therapy may have a potent therapeutic effect when used in combination with molecularly-targeted therapy, which has few side-effects.
