"PMID";"Method";"Search_Term";"Journal";"Citations";"YearPubmed";"Title";"Abstract"
"16952979";"MCIp";"MCIp";"Circulation";84;2006;"Foxo transcription factors blunt cardiac hypertrophy by inhibiting calcineurin signaling.";"BACKGROUND: Cellular hypertrophy requires coordinated regulation of progrowth and antigrowth mechanisms. In cultured neonatal cardiomyocytes, Foxo transcription factors trigger an atrophy-related gene program that counters hypertrophic growth. However, downstream molecular events are not yet well defined.METHODS AND RESULTS: Here, we report that expression of either Foxo1 or Foxo3 in cardiomyocytes attenuates calcineurin phosphatase activity and inhibits agonist-induced hypertrophic growth. Consistent with these results, Foxo proteins decrease calcineurin phosphatase activity and repress both basal and hypertrophic agonist-induced expression of MCIP1.4, a direct downstream target of the calcineurin/NFAT pathway. Furthermore, hearts from Foxo3-null mice exhibit increased MCIP1.4 abundance and a hypertrophic phenotype with normal systolic function at baseline. Together, these results suggest that Foxo proteins repress cardiac growth at least in part through inhibition of the calcineurin/NFAT pathway. Given that hypertrophic growth of the heart occurs in multiple contexts, our findings also suggest that certain hypertrophic signals are capable of overriding the antigrowth program induced by Foxo. Consistent with this, multiple hypertrophic agonists triggered inactivation of Foxo proteins in cardiomyocytes through a mechanism requiring the PI3K/Akt pathway. In addition, both Foxo1 and Foxo3 are phosphorylated and consequently inactivated in hearts undergoing hypertrophic growth induced by hemodynamic stress.CONCLUSIONS: This study suggests that inhibition of the calcineurin/NFAT signaling cascade by Foxo and release of this repressive action by the PI3K/Akt pathway are important mechanisms whereby Foxo factors govern cell growth in the heart."
"16648267";"MCIp";"MCIp";"Proc Natl Acad Sci U S A";31;2006;"Modulatory calcineurin-interacting proteins 1 and 2 function as calcineurin facilitators in vivo.";"The calcium-activated phosphatase calcineurin is regulated by a binding cofactor known as modulatory calcineurin-interacting protein (MCIP) in yeast up through mammals. The physiologic function of MCIP remains an area of ongoing investigation, because both positive and negative calcineurin regulatory effects have been reported. Here we disrupted the mcip1 and mcip2 genes in the mouse and provide multiple lines of evidence that endogenous MCIP functions as a calcineurin facilitator in vivo. Mouse embryonic fibroblasts deficient in both mcip1/2 showed impaired activation of nuclear factor of activated T cells (NFAT), suggesting that MCIP is required for efficient calcineurin-NFAT coupling. Mice deficient in mcip1/2 showed a dramatic impairment in cardiac hypertrophy induced by pressure overload, neuroendocrine stimulation, or exercise, similar to mice lacking calcineurin Abeta. Moreover, simultaneous deletion of calcineurin Abeta in the mcip1/2-null background did not rescue impaired hypertrophic growth after pressure overload. Slow/oxidative fiber-type switching in skeletal muscle after exercise stimulation was also impaired in mcip1/2 mice, similar to calcineurin Abeta-null mice. Moreover, CD4(+) T cells from mcip1/2-null mice showed enhanced apoptosis that was further increased by loss of calcineurin Abeta. Finally, mcip1/2-null mice displayed a neurologic phenotype that was similar to calcineurin Abeta-null mice, such as increased locomotor activity and impaired working memory. Thus, a loss-of-function analysis suggests that MCIPs serve either a permissive or facilitative function for calcineurin-NFAT signaling in vivo."
"16860743";"MCIp";"MCIp";"Curr Biol";16;2006;"The calcineurin regulator sra plays an essential role in female meiosis in Drosophila.";"Modulatory calcineurin-interacting proteins (MCIPs)--also termed regulators of calcineurin (RCNs), calcipressins, or DSCR1 (Down's syndrome critical region 1)--are highly conserved regulators of calcineurin, a Ca(2+)/calmodulin-dependent protein phosphatase . Although overexpression experiments in several organisms have revealed that MCIPs inhibit calcineurin activity , their in vivo functions remain unclear. Here, we show that the Drosophila MCIP sarah (sra) is essential for meiotic progression in oocytes. Eggs from sra null mothers are arrested at anaphase of meiosis I. This phenotype was due to loss of function of sra specifically in the female germline. Sra is physically associated with the catalytic subunit of calcineurin, and its overexpression suppresses the phenotypes caused by constitutively activated calcineurin, such as rough eye or loss of wing veins. Hyperactivation of calcineurin signaling in the germline cells resulted in a meiotic-arrest phenotype, which can also be suppressed by overexpression of Sra. All these results support the hypothesis that Sra regulates female meiosis by controlling calcineurin activity in the germline. To our knowledge, this is the first unambiguous demonstration that the regulation of calcineurin signaling by MCIPs plays a critical role in a defined biological process."
"16799071";"MCIp";"MCIp";"Am J Respir Crit Care Med";10;2006;"Cyclosporin A inhibits hypoxia-induced pulmonary hypertension and right ventricle hypertrophy.";"RATIONALE: Hypoxia-induced pulmonary hypertension involves hypoxia-inducible factor-1alpha (HIF-1alpha) activation as well as elevated resting calcium levels. Cyclosporin A (CsA) inhibits calcium-induced calcineurin activation and blocks the stabilization of HIF-1alpha in cultured cells.OBJECTIVES: We hypothesized that treatment of rats with CsA would prevent HIF-1-dependent gene transcription, lower specific responses to acute hypoxia, and prevent pulmonary hypertension and right ventricle hypertrophy resulting from prolonged exposure to hypoxia.METHODS: Acute and chronic responses to hypoxia were studied in rats treated or not treated with CsA (25 mg x kg(-1) x d(-1)).MEASUREMENTS: Transcript levels of genes encoding the serotonin transporter or four HIF-1 target genes, in rats exposed for 6 h to ambient hypoxia, treated or not by CsA, were measured. In vivo hemodynamics, hematocrit, and heart morphologic characteristics were assessed in rats subjected to hypoxia for 3 wk, treated or not treated with CsA. Changes in mRNA levels of the modulatory calcineurin-interacting protein-1 (MCIP-1) were used as a sensitive indicator of calcineurin activity in lung and heart.MAIN RESULTS: Acute exposure to hypoxia led to a marked increase in mRNA levels of serotonin transporter, modulatory calcineurin-interacting protein-1, and HIF-1 target genes, which was blunted by CsA treatment. Prolonged exposure to hypoxia raised right ventricle pressure, induced right ventricle hypertrophy, and activated cardiac calcineurin, effects that were fully prevented by CsA treatment.CONCLUSIONS: These results suggest that CsA prevents hypoxia-induced pulmonary hypertension and right ventricle hypertrophy, either by inhibiting HIF-1 transcriptional activity in lung, by decreasing calcineurin activity in lung and heart, by direct effects of CsA, or by a combination of these factors."
"17046757";"MCIp";"MCIp";"FEBS Lett";8;2006;"Switching feedback mechanisms realize the dual role of MCIP in the regulation of calcineurin activity.";"Calcineurin (CaN) assists T-cell activation, growth and differentiation of skeletal and cardiac myocytes, memory, and apoptosis. It also activates transcription of the nuclear factor of activated T-cells (NFAT) family including hypertrophic target genes. It has been reported that the modulatory calcineurin-interacting protein (MCIP) inhibits the CaN activity and thereby reduces the hypertrophic response. However, it has been shown that MCIP facilitates or permits the hypertrophic response under some stress conditions such as isoproterenol infusion or pressure overload by transverse aortic constriction. As there is no direct experimental evidence that can explain these paradoxical phenomena, there has been a controversy concerning the functional role of MCIP in developing the hypertrophic response. It is therefore crucial to establish a hypothesis that can clearly explain these phenomena. Towards this end, we propose in this paper a hypothesis that is based on available experimental evidence as well as mathematical modeling and computer simulations. We hypothesize that there is a threshold in the nuclear NFAT concentration above which MCIP is switched on. Below this threshold, the inhibition of active CaN by MCIP is negligible, while the activated protein kinase increases the dissociation rate of the CaN/MCIP complex. This leads to an augmentation of active CaN. This mechanism realizes the positive effect (i.e., removing any negative feedback) of MCIP in the hypertrophic response. On the other hand, the over-expression of active CaN increases nuclear NFAT to values above the threshold, while CaN is inhibited through binding of MCIP (expressed by the nuclear NFAT). This mechanism realizes the introduction of a negative feedback mechanism. To unravel this switching feedback mechanism, we have developed a mathematical model for which computer simulations are in agreement with the existing experimental data. The simulations demonstrate how the apparently paradoxical behavior can emerge as a result of cellular conditions."
"17133350";"MCIp";"MCIp";"J Cell Physiol";3;2006;"Contraction-induced interleukin-6 transcription in rat slow-type muscle is partly dependent on calcineurin activation.";"The present work aimed at determining whether interleukin-6 (IL-6) produced by skeletal muscle during exercise is related, at least partly, to calcineurin activity. Rats were treated with two specific calcineurin inhibitors, cyclosporin A (CsA) and FK506, or vehicle (Vhl); they were then subjected to exhaustive treadmill running. Modulatory Calcineurin-Interacting Protein-1 (MCIP-1) mRNA levels, a reliable indicator of calcineurin activity, and IL-6 mRNA levels were measured by real-time RT-PCR in soleus muscles, and IL-6 protein concentration was measured in the plasma. Because low carbohydrates availability enhances IL-6 transcription through p38 Mitogen Activated Protein Kinase (MAPK) pathway, muscle glycogen content and glycaemia were measured and p38 MAPK phosphorylation was determined in skeletal muscle by western blotting. As expected, exercise induced an increase in IL-6 (P &lt; 0.01) and MCIP-1 mRNA (P &lt; 0.01) in soleus muscle of Vhl rats, and enhanced p38 phosphorylation and plasmatic IL-6 protein (P &lt; 0.05). Calcineurin inhibition did not affect running time, glycemia or soleus glycogen content. CsA administration totally inhibited the exercise-induced increase in MCIP-1 mRNA (P &lt; 0.01), blunted the IL-6 gene transcription related to muscle activity, and suppressed the changes in IL-6 protein in plasma. In addition to its inhibition of calcineurin activity, FK506 administration totally suppressed the exercise-induced IL-6 gene transcription, likely by an inhibition of p38 activation. Taken together, these results demonstrate that in addition to p38 MAPK, increased calcineurin activity is one of the signalling events involved in IL-6 gene transcription."
"16688406";"MCIp";"MCIp";"Basic Res Cardiol";3;2006;"Calcineurin and matrix protein expression in cardiac hypertrophy: evidence for calcineurin B to control excessive hypertrophic signaling.";"In the compensatory state of human left ventricular hypertrophy (LVH), the remodeling processes in the extracellular matrix and the role of calcineurin (Cn) are not completely understood. The present work aimed to analyze the expression and activity of matrix metalloproteinases (MMPs), their endogenous inhibitors (TIMPs), and of Cn in patients with compensated LVH. By semiquantitative RT-PCR, Western blotting, and gelatine zymography, we determined mRNA, protein, and/or enzyme activity levels of MMPs, TIMPs, atrial natriuretic peptide (ANP), Cn subunits, and of the modulatory calcineurin-interacting protein (MCIP) 1. Myocardial samples from patients showing severe aortic stenosis, normal ejection fraction, and compensated LVH were compared with autopsy samples from healthy hearts. LVH patients showed upregulation of CnA-beta mRNA but downregulation of both CnB-alpha mRNA and protein. Total Cn activity (as determined through NF-AT phosphorylation and MCIP1 mRNA expression) was unchanged. There were no differences in gene expression and activities of MMP-2, MMP-9, and of TIMPs 1-4 between LVH patients and controls. As expected, ANP mRNA expression was high in LVH patients. We propose a prominent role for CnB in controlling Cn activity in compensated LVH. At this stage of the disease, MMP and TIMP activities are balanced."
"17127094";"MCIp";"MCIp";"Eur J Heart Fail";2;2006;"Endogenous inhibitors of hypertrophy in concentric versus eccentric hypertrophy.";"Left ventricular (LV) hypertrophy (LVH) is an adaptive response to hemodynamic overload, but also contributes to the pathogenesis of heart failure. LVH can be concentric (cLVH) but subsequent dilatation and progression to eccentric hypertrophy (eLVH) may lead to global pump failure. Recently, several endogenous molecular inhibitors of hypertrophy have been identified. Using real-time PCR, we compared the myocardial mRNA expression of these inhibitors in pressure-overload induced cLVH (severe aortic stenosis) and in volume overload-induced eLVH (severe mitral regurgitation) in patients, and during the progression from cLVH to eLVH in pressure overload in rat. Each of these genes showed a unique temporal expression profile. Strikingly, except for SOCS-3, changes in gene expression of these negative regulators in rat cLVH and eLVH vs sham were recapitulated in human cLVH and eLVH. In particular, VDUP-1 and MCIP-1 were high in cLVH but expression levels were normal in eLVH, both in rat and human. These data indicate that during the progression of LVH, both in pressure and volume overload, expression levels of endogenous inhibitors of hypertrophy are modified and that these changes may have pathophysiological significance. In particular, MCIP-1 (the endogenous calcineurin inhibitor) and VDUP-1 (the endogenous inhibitor of thioredoxin) are potential molecular switches in the progression of LV hypertrophy."
"16547932";"MCIp";"MCIp";"J Cell Physiol";2;2006;"The responsiveness of regenerated soleus muscle to pharmacological calcineurin inhibition.";"The responsiveness of mature regenerated soleus (SOL) muscles to cyclosporin A (CsA) administration was studied in rats. Forty-two days after notexin-induced degeneration of left SOL muscles, rats were treated with CsA (25 mg/kg x day) or vehicle daily for 3 weeks. CsA administration decreased by eightfold the level of transcription of MCIP-1, a well-known calcineurin-induced gene, in intact as well as in regenerated muscles (P &lt; 0.001). In response to CsA-administration we observed a slow-to-fast transition in the MHC profile, more marked in regenerated than in intact muscles (P &lt; 0.05), but mainly restricted to MHC-Ibeta toward MHC-IIA. Immunohistochemical analysis showed that MHC-IIA was often co-expressed with MHC-Ibeta within myofibers of intact muscles, whereas it was mainly expressed within pure fast fibers of regenerated muscles. MHC-Ibeta mRNA levels were lower in regenerated than in intact muscles, but did not change in response to CsA-administration. CsA administration induced a significant increase in MHC-IIA mRNA levels (P &lt; 0.001) similar in both intact and regenerated muscles. Present results suggest that in vivo in intact SOL muscles, calcineurin blocks the upregulation of the MHC-IIA isoform at the transcriptional level. On the other hand, the higher response of regenerated muscles to CsA administration cannot be explained by transcriptional events, and may result from either a more rapid turnover of MHC proteins in regenerated muscles than in intact ones, or translational events. This study further suggests that the developmental history of myofibers could play a role in the adaptability of skeletal muscle to variations in neuromuscular activity."
"16955472";"MCIp";"MCIp";"Diagn Cytopathol";1;2006;"Endometrial glandular and stromal breakdown, part 2: cytomorphology of papillary metaplastic changes.";"Careful cytomorphologic evaluation of abnormal endometrial lesions has made accurate and reproducible microscopic assessment possible. Histopathology of patients with dysfunctional uterine bleeding due to an anovulatory cycle usually contain endometrial glandular and stromal breakdown (EGBD) and papillary metaplasia on the endometrial surface epithelium, if an appropriate sample has been collected. We often recognized abnormal cell clumps in the cytological smears with EGBD cases. They were composed of metaplastic cells, and some irregular small projection figures were observed from the margins of the cell clumps. We describe the quantitation of metaplastic clumps with irregular protrusions (MCIP) in endometrial endocyte samples. The current study presents the cytomorphological characteristics of the metaplastic changes recognized in EGBD cases. During a 7-yr period, 144 cases for which histopathological diagnoses were obtained following endometrial curettage, after collecting a direct endometrial sample using the endocyte. The material comprised 49 cases of normal proliferative endometrium (NPE) (patients aged 28-51, average 39.9), 32 cases of EGBD (patients aged 30-67, average 49.6), and 63 cases of endometrial hyperplasia without atypia (EH) (patients aged 35-65, average 47.7). The following points were investigated: (1) the occurrence of metaplastic cells; (2) the occurrence and the frequency of MCIP; and (3) the occurrence of MCIP that contains condensed stromal clusters. Metaplastic cells were seen in 93.8% of the EGBD cases. Cytomorphologic pattern identified with MCIP was 90.6%, and its frequency showed 16.1%. The occurrence of MCIP that contain condensed stromal clusters (93.1%) showed a strong association in comparison with other lesions, such as NPE and EH. Our data appear to indicate that the appearance of MCIP with condensed stromal clusters originated from the papillary metaplasia, which occurred on the endometrial surface epithelium. The cytologic observation of those cells may be a useful indicator for providing the nature of EGBD endometrium."
"15998767";"MCIp";"MCIp";"J Clin Endocrinol Metab";11;2005;"KiSS-1/G protein-coupled receptor 54 metastasis suppressor pathway increases myocyte-enriched calcineurin interacting protein 1 expression and chronically inhibits calcineurin activity.";"OBJECTIVE: Tumor metastasis is a critical determinant of death from cancer. Metastin, a product of the KiSS-1 gene, is an endogenously expressed metastasis suppressor that is the ligand for G protein-coupled receptor 54 (GPR54), a Gq/11-coupled receptor. In the present study, our goal was to define the basis of GPR54 action using thyroid cancer cells as a model.DESIGN AND RESULTS: We used GPR54-null thyroid cancer cells to create a stable GPR54 overexpression model. Cell growth and cell migration of the GPR54-expressing lines were inhibited by recombinant metastin, and metastin stimulated the protein kinase C, ERK, and phosphatidylinositol-3-kinase pathways. To identify metastin-regulated genes, we performed microarray analyses using RNA isolated from GPR54 stable transfectants before and after 1 and 24 h of metastin stimulation. Consistent increases in expression of the gene encoding myocyte-enriched calcineurin interacting protein 1 (MCIP-1), an inhibitor of calcineurin, were identified and confirmed using real-time RT-PCR and Western blot. Functionally, metastin treatment of GPR54-expressing cells initially increased calcineurin activity, followed by a prolonged reduction in calcineurin activity for 24 and 48 h, consistent with the pattern of MCIP-1 expression. In addition, treatment with cyclosporin A, a calcineurin inhibitor, blocked cell migration. Lymph node metastasis in papillary thyroid cancers demonstrated loss of MCIP-1 expression in comparison with primary tumors.CONCLUSIONS: These data suggest a role for MCIP-1 and calcineurin inhibition in GPR54-mediated metastasis suppression in human cancers."
"15905211";"MCIp";"MCIp";"J Physiol";9;2005;"Fibre-type specificity of interleukin-6 gene transcription during muscle contraction in rat: association with calcineurin activity.";"In this study, we quantified the transcription of the interleukin-6 (IL-6) gene in individual fibres and the associated changes in calcineurin activity assessed at the cellular level during prolonged muscle contraction. Individual myofibres were isolated from plantaris and soleus muscles of rats at the end of an exhaustive running exercise test (n = 10), categorized according to their myosin heavy chain isoform content, and compared to those of resting rats (n = 10). Using real-time PCR analysis in individual fibres, a marked rise in IL-6 transcript levels occurred in type I and IIa fibres at the end of exercise (P &lt; 0.05). Transcription of the gene encoding for the modulatory calcineurin-interacting protein-1 (MCIP-1), a sensitive indicator of calcineurin activity, also mainly increased in type I and IIa fibres (P &lt; 0.05). Moreover, a slight increase in MCIP-1 mRNA levels was observed in type IIx (P &lt; 0.05). Fibre types determined by immunohistochemistry were qualitatively examined for glycogen content using periodic acid-Shiff staining, and no direct relationship was found, at the cellular level, between glycogen content, fibre-type and IL-6 transcription. Our data clearly suggest that IL-6 gene transcription was mainly observed in early recruited myofibres and that contraction-induced IL-6 transcription could be associated with enhanced calcineurin activity."
"16109302";"MCIp";"MCIp";"Free Radic Biol Med";3;2005;"Redox response of the endogenous calcineurin inhibitor Adapt 78.";"Adapt 78 (DSCR 1/calcipressin/MCIP 1) is a potent natural inhibitor of calcineurin, an important intracellular phosphatase that mediates many cellular responses to calcium. We previously reported two major cytosolic isoforms (1 and 4) of Adapt 78, and that isoform 4 is an oxidative and calcium stress-response protein. Using a higher cell culture density and new antibody, we again observed that both major isoforms localized to the cytosol, but a significant level of isoform 4 (but not isoform 1) was also detected in the nucleus where it was present in the non-soluble region and not associated with RNA. Exposure of cells to hydrogen peroxide led to the significant loss of isoform 4 from the nucleus with a moderate increase in cytosolic localization. The change in isoform 4 phosphorylation state in response to oxidative stress, characterized by a loss of the lesser (hypo) phosphorylated Adapt 78, was not due to accelerated degradation, although general Adapt 78 degradation was proteosome mediated. Finally, stimulation of Jurkat and primary T-lymphocyte signaling led to isoform 4 induction. This induction was BAPTA, diphenylene iodonium, and N-acetylcysteine inhibitable, and accompanied by induction of the classic immune response mediator and calcineurin-pathway-stimulated interleukin-2. These studies reveal new redox-related activities for Adapt 78 isoform 4, which may contribute to its known calcineurin-regulating and cytoprotective activities, and further suggest that Adapt 78 plays a role in basic T-cell response."
"15674439";"MCIp";"MCIp";"Biochem Cell Biol";2;2005;"Cardiac-specific transgenic overexpression of alpha1B-adrenergic receptors induce chronic activation of ERK MAPK signalling.";"Cardiomyocyte-specific overexpression of the wild-type alpha(1B)-adrenergic receptor (alpha(1B)-AR) produces a slowly progressing cardiomyopathy associated with clinical signs of heart failure and premature death around middle age (Lemire et al. 2001). In the heart, alpha(1)-AR activate the extracellular signal-regulated kinase (ERK) MAPK cascade. The aim of this project was to determine if cardiac-specific overexpression of the wild-type alpha(1B)-AR results in sustained activation of the ERK pathway. At 3 and 9 months, ERK activity was increased in alpha(1B)-AR overexpressing hearts relative to non-transgenic animals. Similarly, phosphorylation of MEK and p90(rsk) were also elevated. MAP kinase phosphatases (MKPs), which inactivate MAP kinases, are transcriptionally regulated. MKP2 mRNA levels were reduced at 3 months in alpha(1B)-AR overexpressing hearts. Interestingly, there was a general trend for reduced expression of MKP-1, -2, and -3 with increased age. In addition, expression of the modulatory calcineurin-interacting protein (MCIP) 1, an indicator of calcineurin activity, was elevated 3-fold in alpha(1B)-AR overexpressing hearts at both 3 and 9 months. These results indicate that the overexpression of the wild-type alpha(1B)-AR leads to chronic changes in the activation of signalling pathways previously shown to be associated with the hypertrophic response."
"16124311";"MCIp";"MCIp";"Environ Sci Technol";0;2005;"Intercomparison of the community multiscale air quality model and CALGRID using process analysis.";"This study was designed to examine the similarities and differences between two advanced photochemical air quality modeling systems: EPA Models-3/CMAQ and CALGRID/CALMET. Both modeling systems were applied to an ozone episode that occurred along the I-5 urban corridor in western Washington and Oregon during July 11-14, 1996. Both models employed the same modeling domain and used the same detailed gridded emission inventory. The CMAQ model was run using both the CB-IV and RADM2 chemical mechanisms, while CALGRID was used with the SAPRC-97 chemical mechanism. Outputfrom the Mesoscale Meteorological Model (MM5) employed with observational nudging was used in both models. The two modeling systems, representing three chemical mechanisms and two sets of meteorological inputs, were evaluated in terms of statistical performance measures for both 1- and 8-h average observed ozone concentrations. The results showed that the different versions of the systems were more similar than different, and all versions performed well in the Portland region and downwind of Seattle but performed poorly in the more rural region north of Seattle. Improving the meteorological input into the CALGRID/CALMET system with planetary boundary layer (PBL) parameters from the Models-3/CMAQ meteorology preprocessor (MCIP) improved the performance of the CALGRID/CALMET system. The 8-h ensemble case was often the best performer of all the cases indicating that the models perform better over longer analysis periods. The 1-h ensemble case, derived from all runs, was not necessarily an improvement over the five individual cases, but the standard deviation about the mean provided a measure of overall modeling uncertainty. Process analysis was applied to examine the contribution of the individual processes to the species conservation equation. The process analysis results indicated that the two modeling systems arrive at similar solutions by very different means. Transport rates are faster and exhibit greater fluctuations in the CMAQ cases than in the CALGRID cases, which lead to different placement of the urban ozone plumes. The CALGRID cases, which rely on the SAPRC97 chemical mechanism, exhibited a greater diurnal production/loss cycle of ozone concentrations per hour compared to either the RADM2 or CBIV chemical mechanisms in the CMAQ cases. These results demonstrate the need for specialized process field measurements to confirm whether we are modeling ozone with valid processes."
"12554096";"MCIp";"MCIp";"Trends Cardiovasc Med";53;2003;"The role of modulatory calcineurin-interacting proteins in calcineurin signaling.";"Modulatory calcineurin-interacting proteins (MCIPs), also known as the Down syndrome critical region 1 (DSCR1) and DSCR1-like proteins, are a recently described family of small, structurally related proteins that are preferentially expressed in heart, skeletal muscle, and brain. MCIP proteins can bind to and inhibit calcineurin, a calcium/calmodulin-regulated serine/threonine protein phosphatase that is activated during cardiac hypertrophy and failure. Transcription of the mammalian MCIP1 gene is induced by calcineurin, suggesting that it functions as an endogenous feedback regulator of calcineurin signal transduction. Forced expression of human MCIP1 protein in the hearts of transgenic mice attenuates the hypertrophic response to a broad range of stimuli. This review summarizes work from a number of laboratories on the structure, regulation, and function of MCIP proteins."
"12515860";"MCIp";"MCIp";"Proc Natl Acad Sci U S A";52;2003;"Dual roles of modulatory calcineurin-interacting protein 1 in cardiac hypertrophy.";"The calcium/calmodulin-dependent protein phosphatase calcineurin stimulates cardiac hypertrophy in response to numerous stimuli. Calcineurin activity is suppressed by association with modulatory calcineurin-interacting protein (MCIP)1DSCR1, which is up-regulated by calcineurin signaling and has been proposed to function in a negative feedback loop to modulate calcineurin activity. To investigate the involvement of MCIP1 in cardiac hypertrophy in vivo, we generated MCIP1 null mice and subjected them to a variety of stress stimuli that induce cardiac hypertrophy. In the absence of stress, MCIP1(-/-) animals exhibited no overt phenotype. However, the lack of MCIP1 exacerbated the hypertrophic response to activated calcineurin expressed from a muscle-specific transgene, consistent with a role of MCIP1 as a negative regulator of calcineurin signaling. Paradoxically, however, cardiac hypertrophy in response to pressure overload or chronic adrenergic stimulation was blunted in MCIP1(-/-) mice. These findings suggest that MCIP1 can facilitate or suppress cardiac calcineurin signaling depending on the nature of the hypertrophic stimulus. These opposing roles of MCIP have important implications for therapeutic strategies to regulate cardiac hypertrophy through modulation of calcineurin-MCIP activity."
"12972445";"MCIp";"MCIp";"J Appl Physiol (1985)";38;2003;"PGC-1alpha mRNA expression is influenced by metabolic perturbation in exercising human skeletal muscle.";"Endurance training leads to many adaptational changes in several tissues. In skeletal muscle, fatty acid usage is enhanced and mitochondrial content is increased. The exact molecular mechanisms regulating these functional and structural changes remain to be elucidated. Contractile activity-induced metabolic perturbation has repeatedly been shown to be important for the induction of mitochondrial biogenesis. Recent reports suggest that the peroxisome proliferator-activated receptor gamma coactivator 1alpha (PGC-1alpha)/mitochondrial transcription factor A (Tfam) pathway is involved in exercise-induced mitochondrial biogenesis. In the present study, nine healthy men performed two 45-min bouts of one-legged knee extension exercise: one bout with restricted blood flow, and the other with nonrestricted blood flow to the working muscle. Muscle biopsies were obtained from the vastus lateralis muscle before exercise and at 0, 30, 120, and 360 min after the exercise bout. Biopsies were analyzed for whole muscle, as well as fiber-type specific mRNA expression of myocyte-enriched calcineurin interacting protein (MCIP)-1, PGC-1alpha, and downstream mitochondrial transcription factors. A novel finding was that, in human skeletal muscle, PGC-1alpha mRNA increased more after exercise with restricted blood flow than in the nonrestricted condition. No changes were observed for the mRNA of NRF-1, Tfam, mitochondrial transcription factor B1, and mitochondrial transcription factor B2. Muscle fiber type I and type II did not differ in the basal PGC-1alpha mRNA levels or in the expression increase after ischemic training. Another novel finding was that there was no difference between the restricted and nonrestricted exercise conditions in the increase of MCIP-1 mRNA, a marker for calcineurin activation. This suggests that calcineurin may be activated by exercise in humans and does not exclude that calcineurin could play a role in PGC-1 transcription activation in human skeletal muscle."
"11248078";"MCIp";"MCIp";"Proc Natl Acad Sci U S A";71;2001;"Myocyte-enriched calcineurin-interacting protein, MCIP1, inhibits cardiac hypertrophy in vivo.";"Signaling events controlled by calcineurin promote cardiac hypertrophy, but the degree to which such pathways are required to transduce the effects of various hypertrophic stimuli remains uncertain. In particular, the administration of immunosuppressive drugs that inhibit calcineurin has inconsistent effects in blocking cardiac hypertrophy in various animal models. As an alternative approach to inhibiting calcineurin in the hearts of intact animals, transgenic mice were engineered to overexpress a human cDNA encoding the calcineurin-binding protein, myocyte-enriched calcineurin-interacting protein-1 (hMCIP1) under control of the cardiac-specific, alpha-myosin heavy chain promoter (alpha-MHC). In unstressed mice, forced expression of hMCIP1 resulted in a 5-10% decline in cardiac mass relative to wild-type littermates, but otherwise produced no apparent structural or functional abnormalities. However, cardiac-specific expression of hMCIP1 inhibited cardiac hypertrophy, reinduction of fetal gene expression, and progression to dilated cardiomyopathy that otherwise result from expression of a constitutively active form of calcineurin. Expression of the hMCIP1 transgene also inhibited hypertrophic responses to beta-adrenergic receptor stimulation or exercise training. These results demonstrate that levels of hMCIP1 producing no apparent deleterious effects in cells of the normal heart are sufficient to inhibit several forms of cardiac hypertrophy, and suggest an important role for calcineurin signaling in diverse forms of cardiac hypertrophy. The future development of measures to increase expression or activity of MCIP proteins selectively within the heart may have clinical value for prevention of heart failure."
"10722714";"MCIp";"MCIp";"J Biol Chem";96;2000;"A protein encoded within the Down syndrome critical region is enriched in striated muscles and inhibits calcineurin signaling.";"Here we describe a small family of proteins, termed MCIP1 and MCIP2 (for myocyte-enriched calcineurin interacting protein), that are expressed most abundantly in striated muscles and that form a physical complex with calcineurin A. MCIP1 is encoded by DSCR1, a gene located in the Down syndrome critical region. Expression of the MCIP family of proteins is up-regulated during muscle differentiation, and their forced overexpression inhibits calcineurin signaling to a muscle-specific target gene in a myocyte cell background. Binding of MCIP1 to calcineurin A requires sequence motifs that resemble calcineurin interacting domains found in NFAT proteins. The inhibitory action of MCIP1 involves a direct association with the catalytic domain of calcineurin, rather than interference with the function of downstream components of the calcineurin signaling pathway. The interaction between MCIP proteins and calcineurin may modulate calcineurin-dependent pathways that control hypertrophic growth and selective programs of gene expression in striated muscles."
"11110780";"MCIp";"MCIp";"Circ Res";93;2000;"Independent signals control expression of the calcineurin inhibitory proteins MCIP1 and MCIP2 in striated muscles.";"Calcineurin, a calcium/calmodulin-regulated protein phosphatase, modulates gene expression in cardiac and skeletal muscles during development and in remodeling responses such as cardiac hypertrophy that are evoked by environmental stresses or disease. Recently, we identified two genes encoding proteins (MCIP1 and MCIP2) that are enriched in striated muscles and that interact with calcineurin to inhibit its enzymatic activity. In the present study, we show that expression of MCIP1 is regulated by calcineurin activity in hearts of mice with cardiac hypertrophy, as well as in cultured skeletal myotubes. In contrast, expression of MCIP2 in the heart is not altered by activated calcineurin but responds to thyroid hormone, which has no effect on MCIP1. A approximately 900-bp intragenic segment located between exons 3 and 4 of the MCIP1 gene functions as an alternative promoter that responds to calcineurin. This region includes a dense cluster of 15 consensus binding sites for NF-AT transcription factors. Because MCIP proteins can inhibit calcineurin, these results suggest that MCIP1 participates in a negative feedback circuit to diminish potentially deleterious effects of unrestrained calcineurin activity in cardiac and skeletal myocytes. Inhibitory effects of MCIP2 on calcineurin activity may be pertinent to gene switching events driven by thyroid hormone in striated muscles. The full text of this article is available at http://www. circresaha.org."
