PMID	Citations	YearPubmed	Journal	Title	Abstract
23611285	0	2013	Adv Immunol	Translocations in normal B cells and cancers: insights from new technical approaches.	Chromosomal translocations are recurrent genetic events that define many types of cancers. Since their first description several decades ago as defining elements in cancer cells, our understanding of the mechanisms that determine their formation as well as their implications for cancer progression and therapy has remarkably progressed. Chromosomal translocations originate from double-strand breaks (DSBs) that are brought into proximity in the nuclear space and joined inappropriately by DNA-repair pathways. The frequency and pattern of translocations are influenced by perturbations of any of these events. DSB formation is heavily determined by physiologic processes, such as the activity of RAG1/2 and AID enzymes during B-cell development or maturation, or by pathologic factors, such as ionizing radiations, ROS, or fragile sites. Cellular processes of mRNA transcription, DNA replication, and repair can influence the chromosomal territories and modify the relative position and proximity of genes inside the nucleus. DNA-repair factors contribute not only to the maintenance of genome integrity but also to translocations in normal and cancer cells. Next-generation sequencing techniques provide an unprecedented and powerful tool to approach the field of chromosomal translocations. Using specific examples, we will explain how genome-wide translocation mapping methods, such as high-throughput genomic translocation sequencing (HTGTS) and translocation-capture sequencing, combined with large-scale methods to determine nuclear proximity of genes or chromosome domains, such as 4C and Hi-C, have changed our view of the factors and the rules governing translocation formation in noncancer cells. Finally, we will review chromosomal rearrangements and newly described findings, such as chromothripsis, in cancer cells based on these novel rules on translocation formation.
22215806	106	2012	Genes Dev	A decade of 3C technologies: insights into nuclear organization.	Over the past 10 years, the development of chromosome conformation capture (3C) technology and the subsequent genomic variants thereof have enabled the analysis of nuclear organization at an unprecedented resolution and throughput. The technology relies on the original and, in hindsight, remarkably simple idea that digestion and religation of fixed chromatin in cells, followed by the quantification of ligation junctions, allows for the determination of DNA contact frequencies and insight into chromosome topology. Here we evaluate and compare the current 3C-based methods (including 4C [chromosome conformation capture-on-chip], 5C [chromosome conformation capture carbon copy], HiC, and ChIA-PET), summarize their contribution to our current understanding of genome structure, and discuss how shape influences genome function.
22422861	35	2012	Science	ESCRT-III governs the Aurora B-mediated abscission checkpoint through CHMP4C.	The endosomal sorting complex required for transport (ESCRT) machinery plays an evolutionarily conserved role in cytokinetic abscission, the final step of cell division where daughter cells are physically separated. Here, we show that charged multivesicular body (MVB) protein 4C (CHMP4C), a human ESCRT-III subunit, is involved in abscission timing. This function correlated with its differential spatiotemporal distribution during late stages of cytokinesis. Accordingly, CHMP4C functioned in the Aurora B-dependent abscission checkpoint to prevent both premature resolution of intercellular chromosome bridges and accumulation of DNA damage. CHMP4C engaged the chromosomal passenger complex (CPC) via interaction with Borealin, which suggested a model whereby CHMP4C inhibits abscission upon phosphorylation by Aurora B. Thus, the ESCRT machinery may protect against genetic damage by coordinating midbody resolution with the abscission checkpoint.
22961246	28	2012	Nat Methods	Robust 4C-seq data analysis to screen for regulatory DNA interactions.	Regulatory DNA elements can control the expression of distant genes via physical interactions. Here we present a cost-effective methodology and computational analysis pipeline for robust characterization of the physical organization around selected promoters and other functional elements using chromosome conformation capture combined with high-throughput sequencing (4C-seq). Our approach can be multiplexed and routinely integrated with other functional genomics assays to facilitate physical characterization of gene regulation.
22609568	24	2012	Methods	Determining long-range chromatin interactions for selected genomic sites using 4C-seq technology: from fixation to computation.	Chromosome Conformation Capture (3C) and 3C-based technologies are constantly evolving in order to probe nuclear organization with higher depth and resolution. One such method is 4C-technology that allows the investigation of the nuclear environment of a locus of choice. The use of Illumina next generation sequencing as a detection platform for the analysis of 4C data has further improved the sensitivity and resolution of this method. Here we provide a step-by-step protocol for 4C-seq, describing the procedure from the initial template preparation until the final data analysis, interchanged with background information and considerations.
23103767	17	2012	EMBO J	TNFα signals through specialized factories where responsive coding and miRNA genes are transcribed.	Tumour necrosis factor alpha (TNFα) is a potent cytokine that signals through nuclear factor kappa B (NFκB) to activate a subset of human genes. It is usually assumed that this involves RNA polymerases transcribing responsive genes wherever they might be in the nucleus. Using primary human endothelial cells, variants of chromosome conformation capture (including 4C and chromatin interaction analysis with paired-end tag sequencing), and fluorescence in situ hybridization to detect single nascent transcripts, we show that TNFα induces responsive genes to congregate in discrete 'NFκB factories'. Some factories further specialize in transcribing responsive genes encoding micro-RNAs that target downregulated mRNAs. We expect all signalling pathways to contain this extra leg, where responding genes are transcribed in analogous specialized factories.
22807480	16	2012	Proc Natl Acad Sci U S A	Chromatin-interaction compartment switch at developmentally regulated chromosomal domains reveals an unusual principle of chromatin folding.	Several 400- to 800-kb murine chromosome domains switch from early to late replication during loss of pluripotency, accompanied by a stable form of gene silencing that is resistant to reprogramming. We found that, whereas enhanced nuclease accessibility correlated with early replication genome-wide, domains that switch replication timing during differentiation were exceptionally inaccessible even when early-replicating. Nonetheless, two domains studied in detail exhibited substantial changes in transcriptional activity and higher-order chromatin unfolding confined to the region of replication timing change. Chromosome conformation capture (4C) data revealed that in the unfolded state in embryonic stem cells, these domains interacted preferentially with the early-replicating chromatin compartment, rarely interacting even with flanking late-replicating domains, whereas after differentiation, these same domains preferentially associated with late-replicating chromatin, including flanking domains. In both configurations they retained local boundaries of self-interaction, supporting the replication domain model of replication-timing regulation. Our results reveal a principle of developmentally regulated, large-scale chromosome folding involving a subnuclear compartment switch of inaccessible chromatin. This unusual level of regulation may underlie resistance to reprogramming in replication-timing switch regions.
22802932	12	2012	PLoS One	Pairing of homologous regions in the mouse genome is associated with transcription but not imprinting status.	Although somatic homologous pairing is common in Drosophila it is not generally observed in mammalian cells. However, a number of regions have recently been shown to come into close proximity with their homologous allele, and it has been proposed that pairing might be involved in the establishment or maintenance of monoallelic expression. Here, we investigate the pairing properties of various imprinted and non-imprinted regions in mouse tissues and ES cells. We find by allele-specific 4C-Seq and DNA FISH that the Kcnq1 imprinted region displays frequent pairing but that this is not dependent on monoallelic expression. We demonstrate that pairing involves larger chromosomal regions and that the two chromosome territories come close together. Frequent pairing is not associated with imprinted status or DNA repair, but is influenced by chromosomal location and transcription. We propose that homologous pairing is not exclusive to specialised regions or specific functional events, and speculate that it provides the cell with the opportunity of trans-allelic effects on gene regulation.
22929766	8	2012	Methods Enzymol	4C technology: protocols and data analysis.	Chromosome conformation capture (3C) technology and its genome-wide derivatives have revolutionized our knowledge on chromatin folding and nuclear organization. 4C-seq Technology combines 3C principles with high-throughput sequencing (4C-seq) to enable for unbiased genome-wide screens for DNA contacts made by single genomic sites of interest. Here, we discuss in detail the design, application, and data analysis of 4C-seq experiments. Based on many hundreds of different 4C-seq experiments, we define criteria to assess data quality and show how different restriction enzymes and cross-linking conditions affect results. We describe in detail the mapping strategy of 4C-seq reads and show advanced strategies for data analysis.
22476443	5	2012	Chromosoma	Interphase chromatin organisation in Arabidopsis nuclei: constraints versus randomness.	The spatial chromatin organisation and molecular interactions within and between chromatin domains and chromosome territories (CTs) are essential for fundamental processes such as replication, transcription and DNA repair via homologous recombination. To analyse the distribution and interaction of whole CTs, centromeres, (sub)telomeres and ~100-kb interstitial chromatin segments in endopolyploid nuclei, specific FISH probes from Arabidopsis thaliana were applied to 2-64C differentiated leaf nuclei. Whereas CTs occupy a distinct and defined volume of the nucleus and do not obviously intermingle with each other in 2-64C nuclei, ~100-kb sister chromatin segments within these CTs become more non-cohesive with increasing endopolyploidy. Centromeres, preferentially located at the nuclear periphery, may show ring- or half-moon like shapes in 2C and 4C nuclei. Sister centromeres tend to associate up to the 8C level. From 16C nuclei on, they become progressively separated. The higher the polyploidy level gets, the more separate chromatids are present. Due to sister chromatid separation in highly endopolyploid nuclei, the centromeric histone variant CENH3, the 180-bp centromeric repeats and pericentromeric heterochromatin form distinct subdomains at adjacent but not intermingling positions. The (sub)telomeres are frequently associated with each other and with the nucleolus and less often with centromeres. The extent of chromatid separation and of chromatin decondensation at subtelomeric chromatin segments varies between chromosome arms. A mainly random distribution and similar shapes of CTs even at higher ploidy levels indicate that in general no substantial CT reorganisation occurs during endopolyploidisation. Non-cohesive sister chromatid regions at chromosome arms and at the (peri)centromere are accompanied by a less dense chromatin conformation in highly endopolyploid nuclei. We discuss the possible function of this conformation in comparison to transcriptionally active regions at insect polytene chromosomes.
22347474	5	2012	PLoS One	CTCF mediates the cell-type specific spatial organization of the Kcnq5 locus and the local gene regulation.	Chromatin loops play important roles in the dynamic spatial organization of genes in the nucleus. Growing evidence has revealed that the multivalent functional zinc finger protein CCCTC-binding factor (CTCF) is a master regulator of genome spatial organization, and mediates the ubiquitous chromatin loops within the genome. Using circular chromosome conformation capture (4C) methodology, we discovered that CTCF may be a master organizer in mediating the spatial organization of the kcnq5 gene locus. We characterized the cell-type specific spatial organization of the kcnq5 gene locus mediated by CTCF in detail using chromosome conformation capture (3C) and 3C-derived techniques. Cohesion also participated in mediating the organization of this locus. RNAi-mediated knockdown of CTCF sharply diminished the interaction frequencies between the chromatin loops of the kcnq5 gene locus and down-regulated local gene expression. Functional analysis showed that the interacting chromatin loops of the kcnq5 gene locus can repress the gene expression in a luciferase reporter assay. These interacting chromatin fragments were a series of repressing elements whose contacts were mediated by CTCF. Therefore, these findings suggested that the dynamical spatial organization of the kcnq5 locus regulates local gene expression.
22776363	4	2012	Methods	A genome-wide 3C-method for characterizing the three-dimensional architectures of genomes.	Accumulating evidence demonstrates that the three-dimensional (3D) organization of chromosomes within the eukaryotic nucleus reflects and influences genomic activities, including transcription, DNA replication, recombination and DNA repair. In order to uncover structure-function relationships, it is necessary first to understand the principles underlying the folding and the 3D arrangement of chromosomes. Chromosome conformation capture (3C) provides a powerful tool for detecting interactions within and between chromosomes. A high throughput derivative of 3C, chromosome conformation capture on chip (4C), executes a genome-wide interrogation of interaction partners for a given locus. We recently developed a new method, a derivative of 3C and 4C, which, similar to Hi-C, is capable of comprehensively identifying long-range chromosome interactions throughout a genome in an unbiased fashion. Hence, our method can be applied to decipher the 3D architectures of genomes. Here, we provide a detailed protocol for this method.
22722369	4	2012	Nat Protoc	Sensitive detection of chromatin coassociations using enhanced chromosome conformation capture on chip.	Chromosome conformation capture (3C) is a powerful technique for analyzing spatial chromatin organization in vivo. Technical variants of the assay ('4C') allow the systematic detection of genome-wide coassociations with bait sequences of interest, enabling the nuclear environments of specific genes to be probed. We describe enhanced 4C (e4C, enhanced chromosome conformation capture on chip), a technique incorporating additional enrichment steps for bait-specific sequences, and thus improving sensitivity in the detection of weaker, distal chromatin coassociations. In brief, e4C entails the fixation, restriction digestion and ligation steps of conventional 3C, with an optional chromatin immunoprecipitation (ChIP) step to select for subsets of chromatin coassociations, followed by bait enrichment by biotinylated primer extension and pull-down, adapter ligation and PCR amplification. Chromatin coassociations with the bait sequence can then be assessed by hybridizing e4C products to microarrays or sequencing. The e4C procedure takes approximately 1 week to go from tissue to DNA ready for microarray hybridization.
22877079	0	2012	J Matern Fetal Neonatal Med	Endoreduplication in cervical trophoblast cells from normal pregnancies.	OBJECTIVE: Fetal cells represented by extravillous trophoblasts (EVT) obtained from the cervix by a minimally invasive procedure are important for prenatal diagnosis in early pregnancies. Endoreduplication is a duplication of chromosomes without mitosis, leading to polyploidy that might represent increased cellular metabolic activity. In this study, we estimated the normal prevalence of polyploid trophoblasts exfoliated to the cervix between 5 and 13 weeks of gestation.METHODS: Cervical samples were obtained by cytobrush, between 5 and 13 weeks of gestation from 36 randomly selected, singleton pregnancies. FISH was done with X, Y and two 21 probes.RESULTS: We diagnosed 21 pregnancies with female and 15 pregnancies with male fetal karyotypes. A mean of 15.2 (0.02%) tetraploid cells were found in pregnancies with a female fetus and a mean of 2.0 (0.003%) tetraploid cells were found in pregnancies with a male fetus. The tetraploid cells (endoreduplicated trophoblasts) were two to three times larger than the normal cells usually seen in the cervix.CONCLUSIONS: Extravillus trophoblasts tend to form endoreduplication to the ploidy level of 4c-8c of DNA. Those cells may represent a typical phenomenon in the growing placenta. Extravillus trophoblasts from female fetuses tend to form higher rates of endoreduplication.
22777752	0	2012	J Biochem Mol Toxicol	In vivo antigenotoxic potential and possible mechanism of action of selected 4-hydroxy-2H-chromen-2-one derivatives.	The in vivo sex-linked recessive lethal test was carried out in Drosophila melanogaster to investigate whether or not five substituted 4-hydroxy-2H-chromen-2-ones can modulate the genotoxicity of the well-established mutagenic agent ethyl methanesulfonate (EMS). For this purpose, 3 days old Canton S males were treated with the potent mutagen EMS alone in concentration of 0.75 ppm, as well as in combination with one of the five 4-hydroxycoumarins, namely diethyl 2-(1-(4-hydroxy-2-oxo-2H-chromen-3-yl)ethylidene)malonate (2b), 3-(1-(4-hydroxy-2-oxo-2H-chromen-3-yl)ethylidene)pentane-2,4-dione (6b), 4-(4-(4-hydroxy-2-oxo-2H-chromen-3-yl)thiazol-2-ylamino) benzenesulfonic acid (4c), 4-hydroxy-3-(2-(2-nitropheny lamino)thiazol-4-yl)-2H-chromen-2-one (9c), and (E)-4-hydroxy-3-(1-(m-tolylimino)ethyl)-2H-chromen-2-one (5d), in concentration of 70 ppm. The frequency of germinative mutations increased significantly after the treatment with EMS and decreased after treatments with coumarins. The maximum reduction was observed after treatments with 2b, 6b, 4c, and 5d. By the formation of hydrogen bonds or electrostatic interactions with O(6) of DNA guanine, tested coumarins prevent EMS-induced alkylation. The results indicate a protective role of five 4-hydroxycoumarins under the action of a strong mutagen.
22701699	0	2012	PLoS One	Dynamics of endoreplication during Drosophila posterior scutellar macrochaete development.	Endoreplication is a variant type of DNA replication, consisting only of alternating G1 and S phases. Many types of Drosophila tissues undergo endoreplication. However, the timing and the extent to which a single endocycling macrochaete undergoes temporally programmed endoreplication during development are unclear. Here, we focused on the dynamics of endoreplication during posterior scutellar (pSC) macrochaete development. Quantitative analyses of C values in shaft cells and socket cells revealed a gradual rise from 8C and 4C at 8 hours after pupal formation (APF) to 72C and 24C at 29 hours APF, respectively. The validity of the values was further confirmed by the measurement of DNA content with a confocal laser microscope. BrdU incorporation assays demonstrated that shaft cells undergo four rounds of endoreplication from 18 to 29.5 hours APF. In contrast, socket cells undergo two rounds of endoreplication during the same period. Statistical analyses showed that the theoretical C values, based on BrdU assays, nearly coincide with the actually measured C values in socket cells, but not in shaft cells after 22 hours APF. These analyses suggest that socket cells undergo two rounds of endoreplication. However, the mechanism of endoreplication in the shaft cells may change from 22 hours APF, suggesting the possibility that shaft cells undergo two or four rounds of endoreplication during the periods. We also found that the timing of endoreplication differs, depending on the type of macrochaete. Moreover, endocycling in shaft cells of both the left and right sides of pSC bristle lineages occurs in the same pattern, indicating that the process is synchronized for specific types of macrochaete. Our findings suggest that endocycling in macrochaete cell lineages can be a model for understanding mechanisms of endoreplication at the single-cell level.
22525789	0	2012	Methods	Chromosome conformation capture on chip in single Drosophila melanogaster tissues.	Chromosomes are protein-DNA complexes that encode life. In a cell nucleus, chromosomes are folded in a highly specific manner, which connects strongly to some of their paramount functions, such as DNA replication and gene transcription. Chromosome conformation capture methodologies allow researchers to detect chromosome folding, by quantitatively measuring which genomic sequences are in close proximity in nuclear space. Here, we describe a modified chromosome conformation capture on chip (4C) protocol, which is specifically designed for detection of chromosome folding in a single Drosophila melanogaster tissue. Our protocol enables 4C analyses on a limited number of cells, which is crucial for fly tissues, because these contain relatively low numbers of cells. We used this protocol to demonstrate that target genes of Polycomb group proteins interact with each other in nuclear space of third instar larval brain cells. Major benefits of using D. melanogaster in 4C studies are: (1) powerful and tractable genetic approaches can be incorporated; (2) short generation time allows use of complex genotypes; and (3) compact and well annotated genome. We anticipate that our sensitized 4C method will be generally applicable to detect chromosome folding in other fly tissues.
21690198	61	2011	Genes Dev	The inactive X chromosome adopts a unique three-dimensional conformation that is dependent on Xist RNA.	Three-dimensional topology of DNA in the cell nucleus provides a level of transcription regulation beyond the sequence of the linear DNA. To study the relationship between the transcriptional activity and the spatial environment of a gene, we used allele-specific chromosome conformation capture-on-chip (4C) technology to produce high-resolution topology maps of the active and inactive X chromosomes in female cells. We found that loci on the active X form multiple long-range interactions, with spatial segregation of active and inactive chromatin. On the inactive X, silenced loci lack preferred interactions, suggesting a unique random organization inside the inactive territory. However, escapees, among which is Xist, are engaged in long-range contacts with each other, enabling identification of novel escapees. Deletion of Xist results in partial refolding of the inactive X into a conformation resembling the active X without affecting gene silencing or DNA methylation. Our data point to a role for Xist RNA in shaping the conformation of the inactive X chromosome at least partially independent of transcription.
21481790	42	2011	Cancer Cell	Integrated transcript and genome analyses reveal NKX2-1 and MEF2C as potential oncogenes in T cell acute lymphoblastic leukemia.	To identify oncogenic pathways in T cell acute lymphoblastic leukemia (T-ALL), we combined expression profiling of 117 pediatric patient samples and detailed molecular-cytogenetic analyses including the Chromosome Conformation Capture on Chip (4C) method. Two T-ALL subtypes were identified that lacked rearrangements of known oncogenes. One subtype associated with cortical arrest, expression of cell cycle genes, and ectopic NKX2-1 or NKX2-2 expression for which rearrangements were identified. The second subtype associated with immature T cell development and high expression of the MEF2C transcription factor as consequence of rearrangements of MEF2C, transcription factors that target MEF2C, or MEF2C-associated cofactors. We propose NKX2-1, NKX2-2, and MEF2C as T-ALL oncogenes that are activated by various rearrangements.
21471403	35	2011	Genome Res	Diverse gene reprogramming events occur in the same spatial clusters of distal regulatory elements.	The spatial organization of genes in the interphase nucleus plays an important role in establishment and regulation of gene expression. Contradicting results have been reported to date, with little consensus about the dynamics of nuclear organization and the features of the contact loci. In this study, we investigated the properties and dynamics of genomic loci that are in contact with glucocorticoid receptor (GR)-responsive loci. We took a systematic approach, combining genome-wide interaction profiling by the chromosome conformation capture on chip (4C) technology with expression, protein occupancy, and chromatin accessibility profiles. This approach allowed a comprehensive analysis of how distinct features of the linear genome are organized in the three-dimensional nuclear space in the context of rapid gene regulation. We found that the transcriptional response to GR occurs without dramatic nuclear reorganization. Moreover, contrary to the view of transcription-driven organization, even genes with opposite transcriptional responses colocalize. Regions contacting GR-regulated genes are not particularly enriched for GR-regulated loci or for any functional group of genes, suggesting that these subnuclear environments are not organized to respond to a specific factor. The contact regions are, however, highly enriched for DNase I-hypersensitive sites that comprehensively mark cell-type-specific regulatory sites. These findings indicate that the nucleus is pre-organized in a conformation allowing rapid transcriptional reprogramming, and this organization is significantly correlated with cell-type-specific chromatin sites accessible to regulatory factors. Numerous open chromatin loci may be arranged in nuclear domains that are poised to respond to diverse signals in general and to permit efficient gene regulation.
21455484	34	2011	PLoS Genet	Interactions among Polycomb domains are guided by chromosome architecture.	Polycomb group (PcG) proteins bind and regulate hundreds of genes. Previous evidence has suggested that long-range chromatin interactions may contribute to the regulation of PcG target genes. Here, we adapted the Chromosome Conformation Capture on Chip (4C) assay to systematically map chromosomal interactions in Drosophila melanogaster larval brain tissue. Our results demonstrate that PcG target genes interact extensively with each other in nuclear space. These interactions are highly specific for PcG target genes, because non-target genes with either low or high expression show distinct interactions. Notably, interactions are mostly limited to genes on the same chromosome arm, and we demonstrate that a topological rather than a sequence-based mechanism is responsible for this constraint. Our results demonstrate that many interactions among PcG target genes exist and that these interactions are guided by overall chromosome architecture.
22085927	30	2011	EMBO J	Human tRNA genes function as chromatin insulators.	Insulators help separate active chromatin domains from silenced ones. In yeast, gene promoters act as insulators to block the spread of Sir and HP1 mediated silencing while in metazoans most insulators are multipartite autonomous entities. tDNAs are repetitive sequences dispersed throughout the human genome and we now show that some of these tDNAs can function as insulators in human cells. Using computational methods, we identified putative human tDNA insulators. Using silencer blocking, transgene protection and repressor blocking assays we show that some of these tDNA-containing fragments can function as barrier insulators in human cells. We find that these elements also have the ability to block enhancers from activating RNA pol II transcribed promoters. Characterization of a putative tDNA insulator in human cells reveals that the site possesses chromatin signatures similar to those observed at other better-characterized eukaryotic insulators. Enhanced 4C analysis demonstrates that the tDNA insulator makes long-range chromatin contacts with other tDNAs and ETC sites but not with intervening or flanking RNA pol II transcribed genes.
21840925	22	2011	Hum Mol Genet	15q11.2-13.3 chromatin analysis reveals epigenetic regulation of CHRNA7 with deficiencies in Rett and autism brain.	Copy number variations (CNVs) within human 15q11.2-13.3 show reduced penetrance and variable expressivity in a range of neurologic disorders. Therefore, characterizing 15q11.2-13.3 chromatin structure is important for understanding the regulation of this locus during normal neuronal development. Deletion of the Prader-Willi imprinting center (PWS-IC) within 15q11.2-13.3 disrupts long-range imprinted gene expression resulting in Prader-Willi syndrome. Previous results establish that MeCP2 binds to the PWS-IC and is required for optimal expression of distal GABRB3 and UBE3A. To examine the hypothesis that MeCP2 facilitates 15q11.2-13.3 transcription by linking the PWS-IC with distant elements, chromosome capture conformation on chip (4C) analysis was performed in human SH-SY5Y neuroblastoma cells. SH-SY5Y neurons had 2.84-fold fewer 15q11.2-13.3 PWS-IC chromatin interactions than undifferentiated SH-SY5Y neuroblasts, revealing developmental chromatin de-condensation of the locus. Out of 68 PWS-IC interactions with15q11.2-13.3 identified by 4C analysis and 62 15q11.2-13.3 MeCP2-binding sites identified by previous ChIP-chip studies, only five sites showed overlap. Remarkably, two of these overlapping PWS-IC- and MeCP2-bound sites mapped to sites flanking CHRNA7 (cholinergic receptor nicotinic alpha 7) encoding the cholinergic receptor, nicotinic, alpha 7. PWS-IC interaction with CHRNA7 in neurons was independently confirmed by fluorescent in situ hybridization analysis. Subsequent quantitative transcriptional analyses of frontal cortex from Rett syndrome and autism patients revealed significantly reduced CHRNA7 expression compared with controls. Together, these results suggest that transcription of CHRNA7 is modulated by chromatin interactions with the PWS-IC. Thus, loss of long-range chromatin interactions within 15q11.2-13.3 may contribute to multiple human neurodevelopmental disorders.
21206754	10	2011	PLoS One	A systematic enhancer screen using lentivector transgenesis identifies conserved and non-conserved functional elements at the Olig1 and Olig2 locus.	Finding sequences that control expression of genes is central to understanding genome function. Previous studies have used evolutionary conservation as an indicator of regulatory potential. Here, we present a method for the unbiased in vivo screen of putative enhancers in large DNA regions, using the mouse as a model. We cloned a library of 142 overlapping fragments from a 200 kb-long murine BAC in a lentiviral vector expressing LacZ from a minimal promoter, and used the resulting vectors to infect fertilized murine oocytes. LacZ staining of E11 embryos obtained by first using the vectors in pools and then testing individual candidates led to the identification of 3 enhancers, only one of which shows significant evolutionary conservation. In situ hybridization and 3C/4C experiments suggest that this enhancer, which is active in the neural tube and posterior diencephalon, influences the expression of the Olig1 and/or Olig2 genes. This work provides a new approach for the large-scale in vivo screening of transcriptional regulatory sequences, and further demonstrates that evolutionary conservation alone seems too limiting a criterion for the identification of enhancers.
21408183	6	2011	PLoS One	Chromosome conformation capture uncovers potential genome-wide interactions between human conserved non-coding sequences.	Comparative analyses of various mammalian genomes have identified numerous conserved non-coding (CNC) DNA elements that display striking conservation among species, suggesting that they have maintained specific functions throughout evolution. CNC function remains poorly understood, although recent studies have identified a role in gene regulation. We hypothesized that the identification of genomic loci that interact physically with CNCs would provide information on their functions. We have used circular chromosome conformation capture (4C) to characterize interactions of 10 CNCs from human chromosome 21 in K562 cells. The data provide evidence that CNCs are capable of interacting with loci that are enriched for CNCs. The number of trans interactions varies among CNCs; some show interactions with many loci, while others interact with few. Some of the tested CNCs are capable of driving the expression of a reporter gene in the mouse embryo, and associate with the oligodendrocyte genes OLIG1 and OLIG2. Our results underscore the power of chromosome conformation capture for the identification of targets of functional DNA elements and raise the possibility that CNCs exert their functions by physical association with defined genomic regions enriched in CNCs. These CNC-CNC interactions may in part explain their stringent conservation as a group of regulatory sequences.
21204256	5	2011	Proteomics	Proteomic analysis of male 4C germ cell proteins involved in mouse meiosis.	Male meiosis is a specialized type of cell division that gives rise to sperm. Errors in this process can result in the generation of aneuploid gametes, which are associated with birth defects and infertility in humans. Until now, there has been a lack of a large-scale identification of proteins involved in male meiosis in mammals. In this study, we report the high-confidence identification of 3625 proteins in mouse male germ cells with 4C DNA content undergoing meiosis I. Of these, 397 were found to be testis specific. Bioinformatics analysis of the proteome led to the identification of 28 proteins known to be essential for male meiosis in mice. We also found 172 proteins that had yeast orthologs known to be essential for meiosis. Chromosome distribution analysis of the proteome showed underrepresentation of the identified proteins on the X chromosome, which may be due to meiotic sex chromosome inactivation. Characterization of the proteome of 4C germ cells from mouse testis provides an inventory of proteins, which is useful for understanding meiosis and the mechanisms of male infertility.
21938629	4	2011	Methods Mol Biol	Detecting long-range chromatin interactions using the chromosome conformation capture sequencing (4C-seq) method.	Eukaryotic transcription is tightly regulated by transcriptional regulatory elements, even though these elements may be located far away from their target genes. It is now widely recognized that these regulatory elements can be brought in close proximity through the formation of chromatin loops, and that these loops are crucial for transcriptional regulation of their target genes. The chromosome conformation capture (3C) technique presents a snapshot of long-range interactions, by fixing physically interacting elements with formaldehyde, digestion of the DNA, and ligation to obtain a library of unique ligation products. Recently, several large-scale modifications to the 3C technique have been presented. Here, we describe chromosome conformation capture sequencing (4C-seq), a high-throughput version of the 3C technique that combines the 3C-on-chip (4C) protocol with next-generation Illumina sequencing. The method is presented for use in mammalian cell lines, but can be adapted to use in mammalian tissues and any other eukaryotic genome.
22206006	3	2011	PLoS One	tRNA gene identity affects nuclear positioning.	The three-dimensional organization of genomes is dynamic and plays a critical role in the regulation of cellular development and phenotypes. Here we use proximity-based ligation methods (i.e. chromosome conformation capture [3C] and circularized chromosome confrmation capture [4C]) to explore the spatial organization of tRNA genes and their locus-specific interactions with the ribosomal DNA. Directed replacement of one lysine and two leucine tRNA loci shows that tRNA spatial organization depends on both tRNA coding sequence identity and the surrounding chromosomal loci. These observations support a model whereby the three-dimensional, spatial organization of tRNA loci within the nucleus utilizes tRNA gene-specific signals to affect local interactions, though broader organization of chromosomal regions are determined by factors outside the tRNA genes themselves.
21948239	2	2011	Mol Cell Biochem	CTCF and cohesin cooperatively mediate the cell-type specific interchromatin interaction between Bcl11b and Arhgap6 loci.	CCCTC-binding factor (CTCF) is a master organizer of genome spatial organization and plays an important role in mediating extensive chromatin interactions. Circular chromosome conformation capture (4C) is a high-throughput approach that allows genome-wide screening for unknown potential interaction partners. Using a conserved CTCF binding site on the Bcl11b locus as bait, an interaction partner at the Arhgap6 locus on a different chromosome was identified by 4C. Additional experiments verified that the interchromatin interaction between the Bcl11b and Arhgap6 loci was cell-type specific, which was cooperatively mediated by CTCF and cohesin. Functional analysis showed that the interchromatin interaction partners were repressing regulatory elements. These results indicate that interaction chromatin loops regulate the expression of the relevant genes.
21520399	2	2011	Cytometry A	High-purity flow sorting of early meiocytes based on DNA analysis of guinea pig spermatogenic cells.	Mammalian spermatogenesis is still nowadays poorly understood at the molecular level. Testis cellular heterogeneity is a major drawback for spermatogenic gene expression studies, especially when research is focused on stages that are usually very short and poorly represented at the cellular level such as initial meiotic prophase I (i.e., leptotene [L] and zygotene [Z]). Presumably, genes whose products are involved in critical meiotic events such as alignment, pairing and recombination of homologous chromosomes are expressed during the short stages of early meiotic prophase. Aiming to characterize mammalian early meiotic gene expression, we have found the guinea pig (Cavia porcellus) as an especially attractive model. A detailed analysis of its first spermatogenic wave by flow cytometry (FCM) and optical microscopy showed that guinea pig testes exhibit a higher representation of early meiotic stages compared to other studied rodents, partly because of their longer span, and also as a result of the increased number of cells entering meiosis. Moreover, we have found that adult guinea pig testes exhibit a peculiar 4C DNA content profile, with a bimodal peak for L/Z and P spermatocytes that is absent in other rodents. Besides, we show that this unusual 4C peak allows the separation by FCM of highly pure L/Z spermatocyte populations aside from pachytene ones, even from adult individuals. To our knowledge, this is the first report on an accurate and suitable method for highly pure early meiotic prophase cell isolation from adult mammals, and thus sets an interesting approach for gene expression studies aiming at a deeper understanding of the molecular groundwork underlying male gamete production.
